Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='A', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, one_step=False', target='W', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.370097	Loss2:3.407827	Discrepancy:0.008683
Train Epoch:2 [batch_index:20/78]	Loss1:0.192563	Loss2:0.161013	Discrepancy:0.005127
Train Epoch:2 [batch_index:30/78]	Loss1:0.241513	Loss2:0.252176	Discrepancy:0.004339
Train Epoch:2 [batch_index:40/78]	Loss1:0.614085	Loss2:0.562316	Discrepancy:0.004161
Train Epoch:2 [batch_index:50/78]	Loss1:0.193604	Loss2:0.193085	Discrepancy:0.005302
Train Epoch:2 [batch_index:60/78]	Loss1:0.460725	Loss2:0.476950	Discrepancy:0.005029
Train Epoch:2 [batch_index:70/78]	Loss1:0.437457	Loss2:0.417929	Discrepancy:0.005482
Train Epoch:3 [batch_index:0/78]	Loss1:0.163027	Loss2:0.171879	Discrepancy:0.005351
Train Epoch:3 [batch_index:10/78]	Loss1:0.130416	Loss2:0.117044	Discrepancy:0.004463
Train Epoch:3 [batch_index:20/78]	Loss1:0.073299	Loss2:0.065770	Discrepancy:0.005791
Train Epoch:3 [batch_index:30/78]	Loss1:0.141047	Loss2:0.144184	Discrepancy:0.003858
Train Epoch:3 [batch_index:40/78]	Loss1:0.111563	Loss2:0.099874	Discrepancy:0.003331
Train Epoch:3 [batch_index:50/78]	Loss1:0.073499	Loss2:0.075858	Discrepancy:0.003595
Train Epoch:3 [batch_index:60/78]	Loss1:0.067888	Loss2:0.074621	Discrepancy:0.003680
Train Epoch:3 [batch_index:70/78]	Loss1:0.105919	Loss2:0.099781	Discrepancy:0.004764
Train Epoch:4 [batch_index:0/78]	Loss1:0.062089	Loss2:0.064829	Discrepancy:0.003827
Train Epoch:4 [batch_index:10/78]	Loss1:0.060817	Loss2:0.046525	Discrepancy:0.004535
Train Epoch:4 [batch_index:20/78]	Loss1:0.069867	Loss2:0.061788	Discrepancy:0.004139
Train Epoch:4 [batch_index:30/78]	Loss1:0.109828	Loss2:0.100596	Discrepancy:0.003546
Train Epoch:4 [batch_index:40/78]	Loss1:0.039459	Loss2:0.037059	Discrepancy:0.003876
Train Epoch:4 [batch_index:50/78]	Loss1:0.075012	Loss2:0.078958	Discrepancy:0.003608
Train Epoch:4 [batch_index:60/78]	Loss1:0.065628	Loss2:0.072582	Discrepancy:0.002367
Train Epoch:4 [batch_index:70/78]	Loss1:0.052427	Loss2:0.050015	Discrepancy:0.004533
Train Epoch:5 [batch_index:0/78]	Loss1:0.048206	Loss2:0.047232	Discrepancy:0.004096
Train Epoch:5 [batch_index:10/78]	Loss1:0.022241	Loss2:0.026848	Discrepancy:0.003865
Train Epoch:5 [batch_index:20/78]	Loss1:0.035877	Loss2:0.038529	Discrepancy:0.003068
Train Epoch:5 [batch_index:30/78]	Loss1:0.051004	Loss2:0.055416	Discrepancy:0.004058
Train Epoch:5 [batch_index:40/78]	Loss1:0.026508	Loss2:0.026944	Discrepancy:0.003426
Train Epoch:5 [batch_index:50/78]	Loss1:0.063263	Loss2:0.082890	Discrepancy:0.003586
Train Epoch:5 [batch_index:60/78]	Loss1:0.070218	Loss2:0.079221	Discrepancy:0.003749
Train Epoch:5 [batch_index:70/78]	Loss1:0.047851	Loss2:0.052211	Discrepancy:0.004009
Train Epoch:6 [batch_index:0/78]	Loss1:0.030571	Loss2:0.031523	Discrepancy:0.002743
Train Epoch:6 [batch_index:10/78]	Loss1:0.025761	Loss2:0.029139	Discrepancy:0.002563
Train Epoch:6 [batch_index:20/78]	Loss1:0.038699	Loss2:0.038380	Discrepancy:0.003992
Train Epoch:6 [batch_index:30/78]	Loss1:0.042561	Loss2:0.041355	Discrepancy:0.002708
Train Epoch:6 [batch_index:40/78]	Loss1:0.021588	Loss2:0.025165	Discrepancy:0.002710
Train Epoch:6 [batch_index:50/78]	Loss1:0.027833	Loss2:0.030754	Discrepancy:0.003398
Train Epoch:6 [batch_index:60/78]	Loss1:0.012095	Loss2:0.011363	Discrepancy:0.003752
Train Epoch:6 [batch_index:70/78]	Loss1:0.024106	Loss2:0.025327	Discrepancy:0.002994
Train Epoch:7 [batch_index:0/78]	Loss1:0.021537	Loss2:0.023603	Discrepancy:0.002689
Train Epoch:7 [batch_index:10/78]	Loss1:0.032778	Loss2:0.029023	Discrepancy:0.003808
Train Epoch:7 [batch_index:20/78]	Loss1:0.037042	Loss2:0.037814	Discrepancy:0.002986
Train Epoch:7 [batch_index:30/78]	Loss1:0.026304	Loss2:0.021414	Discrepancy:0.003272
Train Epoch:7 [batch_index:40/78]	Loss1:0.046619	Loss2:0.050422	Discrepancy:0.003112
Train Epoch:7 [batch_index:50/78]	Loss1:0.024630	Loss2:0.027819	Discrepancy:0.002757
Train Epoch:7 [batch_index:60/78]	Loss1:0.054853	Loss2:0.047746	Discrepancy:0.002116
Train Epoch:7 [batch_index:70/78]	Loss1:0.031641	Loss2:0.035377	Discrepancy:0.003956
Train Epoch:8 [batch_index:0/78]	Loss1:0.009839	Loss2:0.011485	Discrepancy:0.001584
Train Epoch:8 [batch_index:10/78]	Loss1:0.012719	Loss2:0.013532	Discrepancy:0.002513
Train Epoch:8 [batch_index:20/78]	Loss1:0.012287	Loss2:0.014705	Discrepancy:0.002923
Train Epoch:8 [batch_index:30/78]	Loss1:0.010701	Loss2:0.010188	Discrepancy:0.003225
Train Epoch:8 [batch_index:40/78]	Loss1:0.012163	Loss2:0.013064	Discrepancy:0.001573
Train Epoch:8 [batch_index:50/78]	Loss1:0.015454	Loss2:0.017388	Discrepancy:0.001612
Train Epoch:8 [batch_index:60/78]	Loss1:0.013843	Loss2:0.013898	Discrepancy:0.002633
Train Epoch:8 [batch_index:70/78]	Loss1:0.023577	Loss2:0.022447	Discrepancy:0.002396
Train Epoch:9 [batch_index:0/78]	Loss1:0.012230	Loss2:0.013792	Discrepancy:0.001997
Train Epoch:9 [batch_index:10/78]	Loss1:0.010763	Loss2:0.009186	Discrepancy:0.002103
Train Epoch:9 [batch_index:20/78]	Loss1:0.011776	Loss2:0.014301	Discrepancy:0.002090
Train Epoch:9 [batch_index:30/78]	Loss1:0.019281	Loss2:0.014863	Discrepancy:0.001615
Train Epoch:9 [batch_index:40/78]	Loss1:0.008636	Loss2:0.010811	Discrepancy:0.001599
Train Epoch:9 [batch_index:50/78]	Loss1:0.021123	Loss2:0.020691	Discrepancy:0.002291
Train Epoch:9 [batch_index:60/78]	Loss1:0.018137	Loss2:0.020581	Discrepancy:0.002735
Train Epoch:9 [batch_index:70/78]	Loss1:0.012627	Loss2:0.010478	Discrepancy:0.001842
Train Epoch:10 [batch_index:0/78]	Loss1:0.018464	Loss2:0.021005	Discrepancy:0.002448
Train Epoch:10 [batch_index:10/78]	Loss1:0.014683	Loss2:0.019956	Discrepancy:0.002478
Train Epoch:10 [batch_index:20/78]	Loss1:0.014105	Loss2:0.015387	Discrepancy:0.002264
Train Epoch:10 [batch_index:30/78]	Loss1:0.019096	Loss2:0.013968	Discrepancy:0.001325
Train Epoch:10 [batch_index:40/78]	Loss1:0.017738	Loss2:0.015727	Discrepancy:0.002919
Train Epoch:10 [batch_index:50/78]	Loss1:0.012811	Loss2:0.013049	Discrepancy:0.001427
Train Epoch:10 [batch_index:60/78]	Loss1:0.006302	Loss2:0.006160	Discrepancy:0.002029
Train Epoch:10 [batch_index:70/78]	Loss1:0.010836	Loss2:0.013493	Discrepancy:0.001490
Train Epoch:11 [batch_index:0/78]	Loss1:0.016043	Loss2:0.015506	Discrepancy:0.001723
Train Epoch:11 [batch_index:10/78]	Loss1:0.006427	Loss2:0.006134	Discrepancy:0.002146
Train Epoch:11 [batch_index:20/78]	Loss1:0.013511	Loss2:0.012541	Discrepancy:0.002825
Train Epoch:11 [batch_index:30/78]	Loss1:0.013908	Loss2:0.012865	Discrepancy:0.001900
Train Epoch:11 [batch_index:40/78]	Loss1:0.010712	Loss2:0.011165	Discrepancy:0.002180
Train Epoch:11 [batch_index:50/78]	Loss1:0.025273	Loss2:0.029378	Discrepancy:0.002641
Train Epoch:11 [batch_index:60/78]	Loss1:0.012738	Loss2:0.012813	Discrepancy:0.002197
Train Epoch:11 [batch_index:70/78]	Loss1:0.018083	Loss2:0.019699	Discrepancy:0.002120
Train Epoch:12 [batch_index:0/78]	Loss1:0.019490	Loss2:0.020839	Discrepancy:0.002346
Train Epoch:12 [batch_index:10/78]	Loss1:0.006038	Loss2:0.006001	Discrepancy:0.001103
Train Epoch:12 [batch_index:20/78]	Loss1:0.010041	Loss2:0.008486	Discrepancy:0.002184
Train Epoch:12 [batch_index:30/78]	Loss1:0.019210	Loss2:0.019952	Discrepancy:0.001970
Train Epoch:12 [batch_index:40/78]	Loss1:0.009830	Loss2:0.008417	Discrepancy:0.001648
Train Epoch:12 [batch_index:50/78]	Loss1:0.004888	Loss2:0.004336	Discrepancy:0.002698
Train Epoch:12 [batch_index:60/78]	Loss1:0.009076	Loss2:0.009798	Discrepancy:0.001382
Train Epoch:12 [batch_index:70/78]	Loss1:0.021571	Loss2:0.024679	Discrepancy:0.001821
Train Epoch:13 [batch_index:0/78]	Loss1:0.013602	Loss2:0.017626	Discrepancy:0.001809
Train Epoch:13 [batch_index:10/78]	Loss1:0.010110	Loss2:0.009789	Discrepancy:0.002392
Train Epoch:13 [batch_index:20/78]	Loss1:0.008199	Loss2:0.009042	Discrepancy:0.001131
Train Epoch:13 [batch_index:30/78]	Loss1:0.008076	Loss2:0.008243	Discrepancy:0.001564
Train Epoch:13 [batch_index:40/78]	Loss1:0.009305	Loss2:0.009551	Discrepancy:0.002349
Train Epoch:13 [batch_index:50/78]	Loss1:0.012603	Loss2:0.011536	Discrepancy:0.001338
Train Epoch:13 [batch_index:60/78]	Loss1:0.017756	Loss2:0.020914	Discrepancy:0.001949
Train Epoch:13 [batch_index:70/78]	Loss1:0.016554	Loss2:0.015599	Discrepancy:0.001043
Train Epoch:14 [batch_index:0/78]	Loss1:0.008799	Loss2:0.008289	Discrepancy:0.001954
Train Epoch:14 [batch_index:10/78]	Loss1:0.009477	Loss2:0.008867	Discrepancy:0.001781
Train Epoch:14 [batch_index:20/78]	Loss1:0.006489	Loss2:0.006680	Discrepancy:0.001949
Train Epoch:14 [batch_index:30/78]	Loss1:0.010227	Loss2:0.009949	Discrepancy:0.001559
Train Epoch:14 [batch_index:40/78]	Loss1:0.009720	Loss2:0.009373	Discrepancy:0.002090
Train Epoch:14 [batch_index:50/78]	Loss1:0.007880	Loss2:0.008252	Discrepancy:0.002109
Train Epoch:14 [batch_index:60/78]	Loss1:0.014001	Loss2:0.011460	Discrepancy:0.001773
Train Epoch:14 [batch_index:70/78]	Loss1:0.022534	Loss2:0.023816	Discrepancy:0.001276
Train Epoch:15 [batch_index:0/78]	Loss1:0.009371	Loss2:0.009060	Discrepancy:0.001861
Train Epoch:15 [batch_index:10/78]	Loss1:0.007927	Loss2:0.008419	Discrepancy:0.001906
Train Epoch:15 [batch_index:20/78]	Loss1:0.010143	Loss2:0.011944	Discrepancy:0.001234
Train Epoch:15 [batch_index:30/78]	Loss1:0.011385	Loss2:0.013167	Discrepancy:0.001485
Train Epoch:15 [batch_index:40/78]	Loss1:0.014002	Loss2:0.014378	Discrepancy:0.002297
Train Epoch:15 [batch_index:50/78]	Loss1:0.014362	Loss2:0.012979	Discrepancy:0.001867
Train Epoch:15 [batch_index:60/78]	Loss1:0.011428	Loss2:0.011605	Discrepancy:0.001674
Train Epoch:15 [batch_index:70/78]	Loss1:0.012652	Loss2:0.011372	Discrepancy:0.002307
Train Epoch:16 [batch_index:0/78]	Loss1:0.011834	Loss2:0.012369	Discrepancy:0.002374
Train Epoch:16 [batch_index:10/78]	Loss1:0.012193	Loss2:0.011913	Discrepancy:0.001518
Train Epoch:16 [batch_index:20/78]	Loss1:0.011653	Loss2:0.010758	Discrepancy:0.001741
Train Epoch:16 [batch_index:30/78]	Loss1:0.007295	Loss2:0.006429	Discrepancy:0.001696
Train Epoch:16 [batch_index:40/78]	Loss1:0.006591	Loss2:0.006832	Discrepancy:0.001271
Train Epoch:16 [batch_index:50/78]	Loss1:0.008939	Loss2:0.007233	Discrepancy:0.001332
Train Epoch:16 [batch_index:60/78]	Loss1:0.044970	Loss2:0.040885	Discrepancy:0.001946
Train Epoch:16 [batch_index:70/78]	Loss1:0.014009	Loss2:0.014110	Discrepancy:0.001863
Train Epoch:17 [batch_index:0/78]	Loss1:0.006810	Loss2:0.005974	Discrepancy:0.000923
Train Epoch:17 [batch_index:10/78]	Loss1:0.013612	Loss2:0.014509	Discrepancy:0.002020
Train Epoch:17 [batch_index:20/78]	Loss1:0.015020	Loss2:0.012828	Discrepancy:0.001699
Train Epoch:17 [batch_index:30/78]	Loss1:0.013838	Loss2:0.011751	Discrepancy:0.001155
Train Epoch:17 [batch_index:40/78]	Loss1:0.008123	Loss2:0.008493	Discrepancy:0.001273
Train Epoch:17 [batch_index:50/78]	Loss1:0.007038	Loss2:0.007087	Discrepancy:0.002006
Train Epoch:17 [batch_index:60/78]	Loss1:0.008527	Loss2:0.008198	Discrepancy:0.001610
Train Epoch:17 [batch_index:70/78]	Loss1:0.003347	Loss2:0.003474	Discrepancy:0.002463
Train Epoch:18 [batch_index:0/78]	Loss1:0.018491	Loss2:0.019915	Discrepancy:0.001323
Train Epoch:18 [batch_index:10/78]	Loss1:0.010951	Loss2:0.011743	Discrepancy:0.001559
Train Epoch:18 [batch_index:20/78]	Loss1:0.015621	Loss2:0.019064	Discrepancy:0.000991
Train Epoch:18 [batch_index:30/78]	Loss1:0.006019	Loss2:0.006330	Discrepancy:0.001040
Train Epoch:18 [batch_index:40/78]	Loss1:0.012457	Loss2:0.010921	Discrepancy:0.001863
Train Epoch:18 [batch_index:50/78]	Loss1:0.014913	Loss2:0.014947	Discrepancy:0.001477
Train Epoch:18 [batch_index:60/78]	Loss1:0.013963	Loss2:0.017225	Discrepancy:0.001695
Train Epoch:18 [batch_index:70/78]	Loss1:0.006635	Loss2:0.006348	Discrepancy:0.001316
Train Epoch:19 [batch_index:0/78]	Loss1:0.009993	Loss2:0.009697	Discrepancy:0.001183
Train Epoch:19 [batch_index:10/78]	Loss1:0.007889	Loss2:0.008285	Discrepancy:0.001836
Train Epoch:19 [batch_index:20/78]	Loss1:0.015235	Loss2:0.016087	Discrepancy:0.001467
Train Epoch:19 [batch_index:30/78]	Loss1:0.009924	Loss2:0.010448	Discrepancy:0.001140
Train Epoch:19 [batch_index:40/78]	Loss1:0.006527	Loss2:0.006931	Discrepancy:0.001412
Train Epoch:19 [batch_index:50/78]	Loss1:0.006097	Loss2:0.006064	Discrepancy:0.001554
Train Epoch:19 [batch_index:60/78]	Loss1:0.009255	Loss2:0.011141	Discrepancy:0.002023
Train Epoch:19 [batch_index:70/78]	Loss1:0.016758	Loss2:0.016446	Discrepancy:0.001245
Train Epoch:20 [batch_index:0/78]	Loss1:0.007016	Loss2:0.007538	Discrepancy:0.001385
Train Epoch:20 [batch_index:10/78]	Loss1:0.007888	Loss2:0.008000	Discrepancy:0.001744
Train Epoch:20 [batch_index:20/78]	Loss1:0.006924	Loss2:0.006625	Discrepancy:0.001134
Train Epoch:20 [batch_index:30/78]	Loss1:0.013610	Loss2:0.012894	Discrepancy:0.001105
Train Epoch:20 [batch_index:40/78]	Loss1:0.009878	Loss2:0.010476	Discrepancy:0.001096
Train Epoch:20 [batch_index:50/78]	Loss1:0.011355	Loss2:0.011422	Discrepancy:0.001306
Train Epoch:20 [batch_index:60/78]	Loss1:0.008397	Loss2:0.011220	Discrepancy:0.001850
Train Epoch:20 [batch_index:70/78]	Loss1:0.009514	Loss2:0.010777	Discrepancy:0.001360
Train Epoch:21 [batch_index:0/78]	Loss1:0.005445	Loss2:0.005416	Discrepancy:0.001035
Train Epoch:21 [batch_index:10/78]	Loss1:0.007970	Loss2:0.007903	Discrepancy:0.001609
Train Epoch:21 [batch_index:20/78]	Loss1:0.009568	Loss2:0.008937	Discrepancy:0.001102
Train Epoch:21 [batch_index:30/78]	Loss1:0.014017	Loss2:0.016876	Discrepancy:0.001658
Train Epoch:21 [batch_index:40/78]	Loss1:0.010914	Loss2:0.011756	Discrepancy:0.001512
Train Epoch:21 [batch_index:50/78]	Loss1:0.009682	Loss2:0.009748	Discrepancy:0.000820
Train Epoch:21 [batch_index:60/78]	Loss1:0.006928	Loss2:0.007294	Discrepancy:0.001986
Train Epoch:21 [batch_index:70/78]	Loss1:0.011264	Loss2:0.012785	Discrepancy:0.001202
Train Epoch:22 [batch_index:0/78]	Loss1:0.011006	Loss2:0.010301	Discrepancy:0.001784
Train Epoch:22 [batch_index:10/78]	Loss1:0.013306	Loss2:0.012828	Discrepancy:0.000913
Train Epoch:22 [batch_index:20/78]	Loss1:0.009495	Loss2:0.007520	Discrepancy:0.000827
Train Epoch:22 [batch_index:30/78]	Loss1:0.008813	Loss2:0.010081	Discrepancy:0.001180
Train Epoch:22 [batch_index:40/78]	Loss1:0.008987	Loss2:0.009394	Discrepancy:0.000924
Train Epoch:22 [batch_index:50/78]	Loss1:0.023663	Loss2:0.023043	Discrepancy:0.001590
Train Epoch:22 [batch_index:60/78]	Loss1:0.007723	Loss2:0.007191	Discrepancy:0.001989
Train Epoch:22 [batch_index:70/78]	Loss1:0.006146	Loss2:0.005504	Discrepancy:0.001043
Train Epoch:23 [batch_index:0/78]	Loss1:0.013061	Loss2:0.010491	Discrepancy:0.000736
Train Epoch:23 [batch_index:10/78]	Loss1:0.005396	Loss2:0.005607	Discrepancy:0.001337
Train Epoch:23 [batch_index:20/78]	Loss1:0.008042	Loss2:0.008298	Discrepancy:0.001216
Train Epoch:23 [batch_index:30/78]	Loss1:0.005466	Loss2:0.005401	Discrepancy:0.001137
Train Epoch:23 [batch_index:40/78]	Loss1:0.008346	Loss2:0.009116	Discrepancy:0.001318
Train Epoch:23 [batch_index:50/78]	Loss1:0.007963	Loss2:0.009485	Discrepancy:0.001693
Train Epoch:23 [batch_index:60/78]	Loss1:0.006343	Loss2:0.006229	Discrepancy:0.000828
Train Epoch:23 [batch_index:70/78]	Loss1:0.006678	Loss2:0.007246	Discrepancy:0.001258
Train Epoch:24 [batch_index:0/78]	Loss1:0.009294	Loss2:0.009247	Discrepancy:0.001166
Train Epoch:24 [batch_index:10/78]	Loss1:0.009289	Loss2:0.009007	Discrepancy:0.000642
Train Epoch:24 [batch_index:20/78]	Loss1:0.005389	Loss2:0.005663	Discrepancy:0.001121
Train Epoch:24 [batch_index:30/78]	Loss1:0.009893	Loss2:0.009049	Discrepancy:0.000962
Train Epoch:24 [batch_index:40/78]	Loss1:0.007482	Loss2:0.007064	Discrepancy:0.001161
Train Epoch:24 [batch_index:50/78]	Loss1:0.012183	Loss2:0.011503	Discrepancy:0.001394
Train Epoch:24 [batch_index:60/78]	Loss1:0.007654	Loss2:0.007808	Discrepancy:0.001066
Train Epoch:24 [batch_index:70/78]	Loss1:0.010956	Loss2:0.011364	Discrepancy:0.001368
Train Epoch:25 [batch_index:0/78]	Loss1:0.006360	Loss2:0.006443	Discrepancy:0.001045
Train Epoch:25 [batch_index:10/78]	Loss1:0.011434	Loss2:0.011657	Discrepancy:0.001074
Train Epoch:25 [batch_index:20/78]	Loss1:0.010618	Loss2:0.010904	Discrepancy:0.001425
Train Epoch:25 [batch_index:30/78]	Loss1:0.013562	Loss2:0.012915	Discrepancy:0.000834
Train Epoch:25 [batch_index:40/78]	Loss1:0.012806	Loss2:0.012368	Discrepancy:0.001109
Train Epoch:25 [batch_index:50/78]	Loss1:0.010238	Loss2:0.009316	Discrepancy:0.001015
Train Epoch:25 [batch_index:60/78]	Loss1:0.010724	Loss2:0.011587	Discrepancy:0.000999
Train Epoch:25 [batch_index:70/78]	Loss1:0.009791	Loss2:0.009056	Discrepancy:0.001387
Train Epoch:26 [batch_index:0/78]	Loss1:0.006986	Loss2:0.007006	Discrepancy:0.001183
Train Epoch:26 [batch_index:10/78]	Loss1:0.008044	Loss2:0.009588	Discrepancy:0.001092
Train Epoch:26 [batch_index:20/78]	Loss1:0.004576	Loss2:0.004772	Discrepancy:0.001016
Train Epoch:26 [batch_index:30/78]	Loss1:0.013726	Loss2:0.013150	Discrepancy:0.000832
Train Epoch:26 [batch_index:40/78]	Loss1:0.009953	Loss2:0.008767	Discrepancy:0.001577
Train Epoch:26 [batch_index:50/78]	Loss1:0.007967	Loss2:0.007457	Discrepancy:0.001631
Train Epoch:26 [batch_index:60/78]	Loss1:0.005559	Loss2:0.005286	Discrepancy:0.000702
Train Epoch:26 [batch_index:70/78]	Loss1:0.016439	Loss2:0.016187	Discrepancy:0.000987
Train Epoch:27 [batch_index:0/78]	Loss1:0.006392	Loss2:0.006886	Discrepancy:0.000922
Train Epoch:27 [batch_index:10/78]	Loss1:0.007451	Loss2:0.007481	Discrepancy:0.000452
Train Epoch:27 [batch_index:20/78]	Loss1:0.010429	Loss2:0.009757	Discrepancy:0.000916
Train Epoch:27 [batch_index:30/78]	Loss1:0.009053	Loss2:0.009327	Discrepancy:0.000928
Train Epoch:27 [batch_index:40/78]	Loss1:0.006206	Loss2:0.006621	Discrepancy:0.001568
Train Epoch:27 [batch_index:50/78]	Loss1:0.009952	Loss2:0.009374	Discrepancy:0.001645
Train Epoch:27 [batch_index:60/78]	Loss1:0.010381	Loss2:0.010586	Discrepancy:0.001530
Train Epoch:27 [batch_index:70/78]	Loss1:0.012582	Loss2:0.012909	Discrepancy:0.001166
Train Epoch:28 [batch_index:0/78]	Loss1:0.011149	Loss2:0.010116	Discrepancy:0.000992
Train Epoch:28 [batch_index:10/78]	Loss1:0.008229	Loss2:0.010957	Discrepancy:0.000840
Train Epoch:28 [batch_index:20/78]	Loss1:0.014085	Loss2:0.013795	Discrepancy:0.001166
Train Epoch:28 [batch_index:30/78]	Loss1:0.009702	Loss2:0.008395	Discrepancy:0.001052
Train Epoch:28 [batch_index:40/78]	Loss1:0.007880	Loss2:0.008481	Discrepancy:0.001190
Train Epoch:28 [batch_index:50/78]	Loss1:0.006669	Loss2:0.007280	Discrepancy:0.001380
Train Epoch:28 [batch_index:60/78]	Loss1:0.015317	Loss2:0.015841	Discrepancy:0.001185
Train Epoch:28 [batch_index:70/78]	Loss1:0.005441	Loss2:0.005696	Discrepancy:0.001924
Train Epoch:29 [batch_index:0/78]	Loss1:0.008468	Loss2:0.007731	Discrepancy:0.000738
Train Epoch:29 [batch_index:10/78]	Loss1:0.007581	Loss2:0.008427	Discrepancy:0.001311
Train Epoch:29 [batch_index:20/78]	Loss1:0.005519	Loss2:0.005231	Discrepancy:0.001142
Train Epoch:29 [batch_index:30/78]	Loss1:0.009424	Loss2:0.009493	Discrepancy:0.000696
Train Epoch:29 [batch_index:40/78]	Loss1:0.009652	Loss2:0.010654	Discrepancy:0.000924
Train Epoch:29 [batch_index:50/78]	Loss1:0.009341	Loss2:0.009733	Discrepancy:0.001316
Train Epoch:29 [batch_index:60/78]	Loss1:0.009218	Loss2:0.008618	Discrepancy:0.000999
Train Epoch:29 [batch_index:70/78]	Loss1:0.007424	Loss2:0.007840	Discrepancy:0.001161
Train Epoch:30 [batch_index:0/78]	Loss1:0.006871	Loss2:0.006603	Discrepancy:0.000997
Train Epoch:30 [batch_index:10/78]	Loss1:0.009223	Loss2:0.009116	Discrepancy:0.000941
Train Epoch:30 [batch_index:20/78]	Loss1:0.007287	Loss2:0.007554	Discrepancy:0.001197
Train Epoch:30 [batch_index:30/78]	Loss1:0.008073	Loss2:0.008784	Discrepancy:0.001021
Train Epoch:30 [batch_index:40/78]	Loss1:0.007540	Loss2:0.007434	Discrepancy:0.000855
Train Epoch:30 [batch_index:50/78]	Loss1:0.009421	Loss2:0.009900	Discrepancy:0.001085
Train Epoch:30 [batch_index:60/78]	Loss1:0.006994	Loss2:0.007589	Discrepancy:0.000600
Train Epoch:30 [batch_index:70/78]	Loss1:0.015961	Loss2:0.017752	Discrepancy:0.000600
Train Epoch:31 [batch_index:0/78]	Loss1:0.010107	Loss2:0.009493	Discrepancy:0.001164
Train Epoch:31 [batch_index:10/78]	Loss1:0.013866	Loss2:0.015369	Discrepancy:0.000853
Train Epoch:31 [batch_index:20/78]	Loss1:0.007860	Loss2:0.007956	Discrepancy:0.001161
Train Epoch:31 [batch_index:30/78]	Loss1:0.010851	Loss2:0.010555	Discrepancy:0.001294
Train Epoch:31 [batch_index:40/78]	Loss1:0.008452	Loss2:0.009316	Discrepancy:0.000948
Train Epoch:31 [batch_index:50/78]	Loss1:0.011869	Loss2:0.012280	Discrepancy:0.000902
Train Epoch:31 [batch_index:60/78]	Loss1:0.014249	Loss2:0.013439	Discrepancy:0.000778
