Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.0003, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='D', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, one_step=False', target='W', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/22]	Loss1:3.415257	Loss2:3.448630	Discrepancy:0.008235
Train Epoch:27 [batch_index:10/22]	Loss1:0.025176	Loss2:0.026270	Discrepancy:0.003164
Train Epoch:27 [batch_index:20/22]	Loss1:0.011036	Loss2:0.012442	Discrepancy:0.002206
Train Epoch:28 [batch_index:0/22]	Loss1:0.013390	Loss2:0.014530	Discrepancy:0.002574
Train Epoch:28 [batch_index:10/22]	Loss1:0.014311	Loss2:0.014437	Discrepancy:0.002006
Train Epoch:28 [batch_index:20/22]	Loss1:0.014871	Loss2:0.016096	Discrepancy:0.002598
Train Epoch:29 [batch_index:0/22]	Loss1:0.018418	Loss2:0.022046	Discrepancy:0.002347
Train Epoch:29 [batch_index:10/22]	Loss1:0.039418	Loss2:0.035940	Discrepancy:0.002418
Train Epoch:29 [batch_index:20/22]	Loss1:0.022412	Loss2:0.021000	Discrepancy:0.002691
Train Epoch:30 [batch_index:0/22]	Loss1:0.011799	Loss2:0.012183	Discrepancy:0.003563
Train Epoch:30 [batch_index:10/22]	Loss1:0.016650	Loss2:0.016671	Discrepancy:0.002482
Train Epoch:30 [batch_index:20/22]	Loss1:0.015320	Loss2:0.018198	Discrepancy:0.002448
Train Epoch:31 [batch_index:0/22]	Loss1:0.019218	Loss2:0.015905	Discrepancy:0.002309
Train Epoch:31 [batch_index:10/22]	Loss1:0.014139	Loss2:0.014882	Discrepancy:0.001685
Train Epoch:31 [batch_index:20/22]	Loss1:0.010590	Loss2:0.012036	Discrepancy:0.003727
Train Epoch:32 [batch_index:0/22]	Loss1:0.008321	Loss2:0.009873	Discrepancy:0.001923
Train Epoch:32 [batch_index:10/22]	Loss1:0.010039	Loss2:0.011561	Discrepancy:0.001971
Train Epoch:32 [batch_index:20/22]	Loss1:0.014134	Loss2:0.014249	Discrepancy:0.003023
Train Epoch:33 [batch_index:0/22]	Loss1:0.010760	Loss2:0.012495	Discrepancy:0.003068
Train Epoch:33 [batch_index:10/22]	Loss1:0.020033	Loss2:0.021096	Discrepancy:0.002290
Train Epoch:33 [batch_index:20/22]	Loss1:0.009626	Loss2:0.010163	Discrepancy:0.001307
Train Epoch:34 [batch_index:0/22]	Loss1:0.013918	Loss2:0.016163	Discrepancy:0.002593
Train Epoch:34 [batch_index:10/22]	Loss1:0.013055	Loss2:0.013355	Discrepancy:0.001614
Train Epoch:34 [batch_index:20/22]	Loss1:0.011808	Loss2:0.011844	Discrepancy:0.003194
Train Epoch:35 [batch_index:0/22]	Loss1:0.013414	Loss2:0.014361	Discrepancy:0.002047
Train Epoch:35 [batch_index:10/22]	Loss1:0.011698	Loss2:0.014457	Discrepancy:0.001657
Train Epoch:35 [batch_index:20/22]	Loss1:0.009587	Loss2:0.010663	Discrepancy:0.001704
Train Epoch:36 [batch_index:0/22]	Loss1:0.017975	Loss2:0.017867	Discrepancy:0.001998
Train Epoch:36 [batch_index:10/22]	Loss1:0.015543	Loss2:0.022364	Discrepancy:0.001103
Train Epoch:36 [batch_index:20/22]	Loss1:0.014139	Loss2:0.015153	Discrepancy:0.001363
Train Epoch:37 [batch_index:0/22]	Loss1:0.019530	Loss2:0.017202	Discrepancy:0.001460
Train Epoch:37 [batch_index:10/22]	Loss1:0.008711	Loss2:0.010463	Discrepancy:0.001998
Train Epoch:37 [batch_index:20/22]	Loss1:0.022197	Loss2:0.023641	Discrepancy:0.001981
Train Epoch:38 [batch_index:0/22]	Loss1:0.013889	Loss2:0.013532	Discrepancy:0.002159
Train Epoch:38 [batch_index:10/22]	Loss1:0.009234	Loss2:0.008912	Discrepancy:0.001435
Train Epoch:38 [batch_index:20/22]	Loss1:0.008989	Loss2:0.010299	Discrepancy:0.001746
Train Epoch:39 [batch_index:0/22]	Loss1:0.009207	Loss2:0.008494	Discrepancy:0.002842
Train Epoch:39 [batch_index:10/22]	Loss1:0.007940	Loss2:0.009473	Discrepancy:0.002224
Train Epoch:39 [batch_index:20/22]	Loss1:0.008557	Loss2:0.009590	Discrepancy:0.000895
Train Epoch:40 [batch_index:0/22]	Loss1:0.008571	Loss2:0.010141	Discrepancy:0.001857
Train Epoch:40 [batch_index:10/22]	Loss1:0.011129	Loss2:0.011670	Discrepancy:0.002326
Train Epoch:40 [batch_index:20/22]	Loss1:0.012105	Loss2:0.013229	Discrepancy:0.001994
Train Epoch:41 [batch_index:0/22]	Loss1:0.014849	Loss2:0.013158	Discrepancy:0.001636
Train Epoch:41 [batch_index:10/22]	Loss1:0.018729	Loss2:0.020638	Discrepancy:0.002696
Train Epoch:41 [batch_index:20/22]	Loss1:0.007406	Loss2:0.008475	Discrepancy:0.002314
Train Epoch:42 [batch_index:0/22]	Loss1:0.013954	Loss2:0.014349	Discrepancy:0.001399
Train Epoch:42 [batch_index:10/22]	Loss1:0.018033	Loss2:0.017293	Discrepancy:0.001407
Train Epoch:42 [batch_index:20/22]	Loss1:0.019860	Loss2:0.018409	Discrepancy:0.001633
Train Epoch:43 [batch_index:0/22]	Loss1:0.007891	Loss2:0.008935	Discrepancy:0.001416
Train Epoch:43 [batch_index:10/22]	Loss1:0.014828	Loss2:0.015200	Discrepancy:0.001894
Train Epoch:43 [batch_index:20/22]	Loss1:0.010749	Loss2:0.010005	Discrepancy:0.001151
Train Epoch:44 [batch_index:0/22]	Loss1:0.015104	Loss2:0.014723	Discrepancy:0.002301
Train Epoch:44 [batch_index:10/22]	Loss1:0.010139	Loss2:0.012167	Discrepancy:0.002160
Train Epoch:44 [batch_index:20/22]	Loss1:0.006550	Loss2:0.007345	Discrepancy:0.001498
Train Epoch:45 [batch_index:0/22]	Loss1:0.007181	Loss2:0.007806	Discrepancy:0.002325
Train Epoch:45 [batch_index:10/22]	Loss1:0.007109	Loss2:0.007186	Discrepancy:0.001826
Train Epoch:45 [batch_index:20/22]	Loss1:0.007199	Loss2:0.007737	Discrepancy:0.001575
Train Epoch:46 [batch_index:0/22]	Loss1:0.010725	Loss2:0.010386	Discrepancy:0.001515
Train Epoch:46 [batch_index:10/22]	Loss1:0.013106	Loss2:0.012391	Discrepancy:0.001639
Train Epoch:46 [batch_index:20/22]	Loss1:0.011140	Loss2:0.013535	Discrepancy:0.001518
Train Epoch:47 [batch_index:0/22]	Loss1:0.009284	Loss2:0.011800	Discrepancy:0.001424
Train Epoch:47 [batch_index:10/22]	Loss1:0.008912	Loss2:0.009068	Discrepancy:0.001673
Train Epoch:47 [batch_index:20/22]	Loss1:0.019896	Loss2:0.018769	Discrepancy:0.001201
Train Epoch:48 [batch_index:0/22]	Loss1:0.008978	Loss2:0.009365	Discrepancy:0.002396
Train Epoch:48 [batch_index:10/22]	Loss1:0.009503	Loss2:0.009872	Discrepancy:0.001442
Train Epoch:48 [batch_index:20/22]	Loss1:0.012932	Loss2:0.011320	Discrepancy:0.002063
Train Epoch:49 [batch_index:0/22]	Loss1:0.006916	Loss2:0.007394	Discrepancy:0.001944
Train Epoch:49 [batch_index:10/22]	Loss1:0.006080	Loss2:0.005734	Discrepancy:0.001994
Train Epoch:49 [batch_index:20/22]	Loss1:0.007250	Loss2:0.007651	Discrepancy:0.001613
Train Epoch:50 [batch_index:0/22]	Loss1:0.013287	Loss2:0.013450	Discrepancy:0.002131
Train Epoch:50 [batch_index:10/22]	Loss1:0.008164	Loss2:0.008870	Discrepancy:0.001541
Train Epoch:50 [batch_index:20/22]	Loss1:0.007642	Loss2:0.008415	Discrepancy:0.001439
Train Epoch:51 [batch_index:0/22]	Loss1:0.012876	Loss2:0.014937	Discrepancy:0.001388
Train Epoch:51 [batch_index:10/22]	Loss1:0.008978	Loss2:0.009679	Discrepancy:0.002105
Train Epoch:51 [batch_index:20/22]	Loss1:0.010381	Loss2:0.010456	Discrepancy:0.001335
Train Epoch:52 [batch_index:0/22]	Loss1:0.010755	Loss2:0.011889	Discrepancy:0.001188
Train Epoch:52 [batch_index:10/22]	Loss1:0.010665	Loss2:0.010728	Discrepancy:0.001476
Train Epoch:52 [batch_index:20/22]	Loss1:0.009687	Loss2:0.010424	Discrepancy:0.000902
Train Epoch:53 [batch_index:0/22]	Loss1:0.007779	Loss2:0.007477	Discrepancy:0.002368
Train Epoch:53 [batch_index:10/22]	Loss1:0.009038	Loss2:0.009665	Discrepancy:0.001546
Train Epoch:53 [batch_index:20/22]	Loss1:0.004907	Loss2:0.005626	Discrepancy:0.001521
Train Epoch:54 [batch_index:0/22]	Loss1:0.015425	Loss2:0.018394	Discrepancy:0.002207
Train Epoch:54 [batch_index:10/22]	Loss1:0.009146	Loss2:0.009494	Discrepancy:0.001263
Train Epoch:54 [batch_index:20/22]	Loss1:0.020581	Loss2:0.018731	Discrepancy:0.002307
Train Epoch:55 [batch_index:0/22]	Loss1:0.011694	Loss2:0.011120	Discrepancy:0.001789
Train Epoch:55 [batch_index:10/22]	Loss1:0.008689	Loss2:0.007783	Discrepancy:0.001610
Train Epoch:55 [batch_index:20/22]	Loss1:0.007204	Loss2:0.007548	Discrepancy:0.001070
Train Epoch:56 [batch_index:0/22]	Loss1:0.008794	Loss2:0.009000	Discrepancy:0.002653
Train Epoch:56 [batch_index:10/22]	Loss1:0.009161	Loss2:0.009037	Discrepancy:0.001384
Train Epoch:56 [batch_index:20/22]	Loss1:0.009754	Loss2:0.011195	Discrepancy:0.001175
Train Epoch:57 [batch_index:0/22]	Loss1:0.012482	Loss2:0.013455	Discrepancy:0.001130
Train Epoch:57 [batch_index:10/22]	Loss1:0.005480	Loss2:0.005796	Discrepancy:0.001979
Train Epoch:57 [batch_index:20/22]	Loss1:0.007195	Loss2:0.007008	Discrepancy:0.001065
Train Epoch:58 [batch_index:0/22]	Loss1:0.008068	Loss2:0.008291	Discrepancy:0.001682
Train Epoch:58 [batch_index:10/22]	Loss1:0.014508	Loss2:0.014524	Discrepancy:0.001406
Train Epoch:58 [batch_index:20/22]	Loss1:0.011540	Loss2:0.012999	Discrepancy:0.000790
Train Epoch:59 [batch_index:0/22]	Loss1:0.007591	Loss2:0.008379	Discrepancy:0.001063
Train Epoch:59 [batch_index:10/22]	Loss1:0.012979	Loss2:0.013122	Discrepancy:0.002163
Train Epoch:59 [batch_index:20/22]	Loss1:0.008685	Loss2:0.009849	Discrepancy:0.001146
Train Epoch:60 [batch_index:0/22]	Loss1:0.009755	Loss2:0.010085	Discrepancy:0.001454
Train Epoch:60 [batch_index:10/22]	Loss1:0.009661	Loss2:0.010303	Discrepancy:0.000953
Train Epoch:60 [batch_index:20/22]	Loss1:0.010003	Loss2:0.013983	Discrepancy:0.002312
Train Epoch:61 [batch_index:0/22]	Loss1:0.007539	Loss2:0.008005	Discrepancy:0.001670
Train Epoch:61 [batch_index:10/22]	Loss1:0.009715	Loss2:0.011166	Discrepancy:0.001667
Train Epoch:61 [batch_index:20/22]	Loss1:0.006235	Loss2:0.006282	Discrepancy:0.001022
Train Epoch:62 [batch_index:0/22]	Loss1:0.008929	Loss2:0.009610	Discrepancy:0.001291
Train Epoch:62 [batch_index:10/22]	Loss1:0.007693	Loss2:0.007738	Discrepancy:0.001339
Train Epoch:62 [batch_index:20/22]	Loss1:0.011381	Loss2:0.011445	Discrepancy:0.001489
Train Epoch:63 [batch_index:0/22]	Loss1:0.008155	Loss2:0.009513	Discrepancy:0.000760
Train Epoch:63 [batch_index:10/22]	Loss1:0.005598	Loss2:0.005486	Discrepancy:0.001054
Train Epoch:63 [batch_index:20/22]	Loss1:0.007286	Loss2:0.007599	Discrepancy:0.001411
Train Epoch:64 [batch_index:0/22]	Loss1:0.006273	Loss2:0.006465	Discrepancy:0.001584
Train Epoch:64 [batch_index:10/22]	Loss1:0.009371	Loss2:0.009849	Discrepancy:0.001239
Train Epoch:64 [batch_index:20/22]	Loss1:0.006211	Loss2:0.006427	Discrepancy:0.001855
Train Epoch:65 [batch_index:0/22]	Loss1:0.007137	Loss2:0.006597	Discrepancy:0.000888
Train Epoch:65 [batch_index:10/22]	Loss1:0.009168	Loss2:0.009591	Discrepancy:0.001692
Train Epoch:65 [batch_index:20/22]	Loss1:0.007366	Loss2:0.007764	Discrepancy:0.001154
Train Epoch:66 [batch_index:0/22]	Loss1:0.004457	Loss2:0.004772	Discrepancy:0.001206
Train Epoch:66 [batch_index:10/22]	Loss1:0.006513	Loss2:0.006868	Discrepancy:0.000790
Train Epoch:66 [batch_index:20/22]	Loss1:0.006820	Loss2:0.008130	Discrepancy:0.000808
Train Epoch:67 [batch_index:0/22]	Loss1:0.006815	Loss2:0.007612	Discrepancy:0.001306
Train Epoch:67 [batch_index:10/22]	Loss1:0.011385	Loss2:0.012748	Discrepancy:0.001102
Train Epoch:67 [batch_index:20/22]	Loss1:0.008320	Loss2:0.008496	Discrepancy:0.001381
Train Epoch:68 [batch_index:0/22]	Loss1:0.005625	Loss2:0.006193	Discrepancy:0.000722
Train Epoch:68 [batch_index:10/22]	Loss1:0.005965	Loss2:0.007141	Discrepancy:0.000983
Train Epoch:68 [batch_index:20/22]	Loss1:0.013741	Loss2:0.013689	Discrepancy:0.001611
Train Epoch:69 [batch_index:0/22]	Loss1:0.008110	Loss2:0.008428	Discrepancy:0.001314
Train Epoch:69 [batch_index:10/22]	Loss1:0.007048	Loss2:0.009102	Discrepancy:0.002110
Train Epoch:69 [batch_index:20/22]	Loss1:0.005765	Loss2:0.006662	Discrepancy:0.001336
Train Epoch:70 [batch_index:0/22]	Loss1:0.008327	Loss2:0.009425	Discrepancy:0.001549
Train Epoch:70 [batch_index:10/22]	Loss1:0.006673	Loss2:0.006811	Discrepancy:0.001146
Train Epoch:70 [batch_index:20/22]	Loss1:0.007336	Loss2:0.009337	Discrepancy:0.001550
Train Epoch:71 [batch_index:0/22]	Loss1:0.006340	Loss2:0.007427	Discrepancy:0.001814
Train Epoch:71 [batch_index:10/22]	Loss1:0.007076	Loss2:0.008433	Discrepancy:0.001410
Train Epoch:71 [batch_index:20/22]	Loss1:0.010610	Loss2:0.009623	Discrepancy:0.001122
Train Epoch:72 [batch_index:0/22]	Loss1:0.007464	Loss2:0.005847	Discrepancy:0.001474
Train Epoch:72 [batch_index:10/22]	Loss1:0.011580	Loss2:0.013214	Discrepancy:0.001999
Train Epoch:72 [batch_index:20/22]	Loss1:0.008525	Loss2:0.007105	Discrepancy:0.002009
Train Epoch:73 [batch_index:0/22]	Loss1:0.006346	Loss2:0.006021	Discrepancy:0.001568
Train Epoch:73 [batch_index:10/22]	Loss1:0.008863	Loss2:0.010745	Discrepancy:0.001676
Train Epoch:73 [batch_index:20/22]	Loss1:0.007023	Loss2:0.006572	Discrepancy:0.001225
Train Epoch:74 [batch_index:0/22]	Loss1:0.005387	Loss2:0.005868	Discrepancy:0.002106
Train Epoch:74 [batch_index:10/22]	Loss1:0.009840	Loss2:0.009706	Discrepancy:0.001520
Train Epoch:74 [batch_index:20/22]	Loss1:0.006272	Loss2:0.006385	Discrepancy:0.001446
Train Epoch:75 [batch_index:0/22]	Loss1:0.004924	Loss2:0.005305	Discrepancy:0.001033
Train Epoch:75 [batch_index:10/22]	Loss1:0.007649	Loss2:0.007605	Discrepancy:0.002003
Train Epoch:75 [batch_index:20/22]	Loss1:0.008419	Loss2:0.008582	Discrepancy:0.000795
Train Epoch:76 [batch_index:0/22]	Loss1:0.005520	Loss2:0.005774	Discrepancy:0.002103
Train Epoch:76 [batch_index:10/22]	Loss1:0.004645	Loss2:0.004772	Discrepancy:0.001843
Train Epoch:76 [batch_index:20/22]	Loss1:0.007715	Loss2:0.007035	Discrepancy:0.001335
Train Epoch:77 [batch_index:0/22]	Loss1:0.004724	Loss2:0.005070	Discrepancy:0.001144
Train Epoch:77 [batch_index:10/22]	Loss1:0.008007	Loss2:0.008501	Discrepancy:0.000527
Train Epoch:77 [batch_index:20/22]	Loss1:0.007026	Loss2:0.007496	Discrepancy:0.001084
Train Epoch:78 [batch_index:0/22]	Loss1:0.005974	Loss2:0.006464	Discrepancy:0.001738
Train Epoch:78 [batch_index:10/22]	Loss1:0.008436	Loss2:0.008248	Discrepancy:0.000846
Train Epoch:78 [batch_index:20/22]	Loss1:0.007124	Loss2:0.007619	Discrepancy:0.001572
Train Epoch:79 [batch_index:0/22]	Loss1:0.010362	Loss2:0.010319	Discrepancy:0.001567
Train Epoch:79 [batch_index:10/22]	Loss1:0.010645	Loss2:0.009179	Discrepancy:0.001681
Train Epoch:79 [batch_index:20/22]	Loss1:0.007178	Loss2:0.008847	Discrepancy:0.001402
Train Epoch:80 [batch_index:0/22]	Loss1:0.005378	Loss2:0.005233	Discrepancy:0.001317
Train Epoch:80 [batch_index:10/22]	Loss1:0.005212	Loss2:0.005602	Discrepancy:0.001662
Train Epoch:80 [batch_index:20/22]	Loss1:0.012138	Loss2:0.012942	Discrepancy:0.001761
Train Epoch:81 [batch_index:0/22]	Loss1:0.006765	Loss2:0.007933	Discrepancy:0.001406
Train Epoch:81 [batch_index:10/22]	Loss1:0.006110	Loss2:0.006206	Discrepancy:0.001355
Train Epoch:81 [batch_index:20/22]	Loss1:0.012170	Loss2:0.013170	Discrepancy:0.001304
Train Epoch:82 [batch_index:0/22]	Loss1:0.008739	Loss2:0.010000	Discrepancy:0.001183
Train Epoch:82 [batch_index:10/22]	Loss1:0.008718	Loss2:0.009668	Discrepancy:0.001475
Train Epoch:82 [batch_index:20/22]	Loss1:0.007479	Loss2:0.008839	Discrepancy:0.002080
Train Epoch:83 [batch_index:0/22]	Loss1:0.006200	Loss2:0.006127	Discrepancy:0.001148
Train Epoch:83 [batch_index:10/22]	Loss1:0.006932	Loss2:0.006033	Discrepancy:0.000653
Train Epoch:83 [batch_index:20/22]	Loss1:0.004137	Loss2:0.004841	Discrepancy:0.000979
Train Epoch:84 [batch_index:0/22]	Loss1:0.006350	Loss2:0.006193	Discrepancy:0.000735
Train Epoch:84 [batch_index:10/22]	Loss1:0.004963	Loss2:0.005211	Discrepancy:0.001085
Train Epoch:84 [batch_index:20/22]	Loss1:0.005426	Loss2:0.005712	Discrepancy:0.001851
