Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.0003, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='A', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, one_step=False', target='D', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.424747	Loss2:3.442624	Discrepancy:0.008654
Train Epoch:4 [batch_index:70/78]	Loss1:0.198231	Loss2:0.198931	Discrepancy:0.005879
Train Epoch:5 [batch_index:0/78]	Loss1:0.293793	Loss2:0.281769	Discrepancy:0.004877
Train Epoch:5 [batch_index:10/78]	Loss1:0.126777	Loss2:0.111675	Discrepancy:0.005476
Train Epoch:5 [batch_index:20/78]	Loss1:0.340320	Loss2:0.317035	Discrepancy:0.004805
Train Epoch:5 [batch_index:30/78]	Loss1:0.249827	Loss2:0.238200	Discrepancy:0.005977
Train Epoch:5 [batch_index:40/78]	Loss1:0.279591	Loss2:0.268259	Discrepancy:0.005167
Train Epoch:5 [batch_index:50/78]	Loss1:0.210300	Loss2:0.196583	Discrepancy:0.004009
Train Epoch:5 [batch_index:60/78]	Loss1:0.275162	Loss2:0.263222	Discrepancy:0.004726
Train Epoch:5 [batch_index:70/78]	Loss1:0.316624	Loss2:0.350566	Discrepancy:0.003998
Train Epoch:6 [batch_index:0/78]	Loss1:0.089878	Loss2:0.092524	Discrepancy:0.005698
Train Epoch:6 [batch_index:10/78]	Loss1:0.197144	Loss2:0.220503	Discrepancy:0.005664
Train Epoch:6 [batch_index:20/78]	Loss1:0.155848	Loss2:0.152154	Discrepancy:0.005626
Train Epoch:6 [batch_index:30/78]	Loss1:0.129909	Loss2:0.135985	Discrepancy:0.006278
Train Epoch:6 [batch_index:40/78]	Loss1:0.161216	Loss2:0.179720	Discrepancy:0.006648
Train Epoch:6 [batch_index:50/78]	Loss1:0.214564	Loss2:0.205582	Discrepancy:0.004046
Train Epoch:6 [batch_index:60/78]	Loss1:0.152050	Loss2:0.133750	Discrepancy:0.004191
Train Epoch:6 [batch_index:70/78]	Loss1:0.142094	Loss2:0.125630	Discrepancy:0.004545
Train Epoch:7 [batch_index:0/78]	Loss1:0.100706	Loss2:0.102457	Discrepancy:0.005432
Train Epoch:7 [batch_index:10/78]	Loss1:0.259021	Loss2:0.267073	Discrepancy:0.005547
Train Epoch:7 [batch_index:20/78]	Loss1:0.204639	Loss2:0.198437	Discrepancy:0.003755
Train Epoch:7 [batch_index:30/78]	Loss1:0.132050	Loss2:0.118460	Discrepancy:0.004979
Train Epoch:7 [batch_index:40/78]	Loss1:0.110540	Loss2:0.093762	Discrepancy:0.004276
Train Epoch:7 [batch_index:50/78]	Loss1:0.109512	Loss2:0.114297	Discrepancy:0.003892
Train Epoch:7 [batch_index:60/78]	Loss1:0.138967	Loss2:0.124277	Discrepancy:0.003561
Train Epoch:7 [batch_index:70/78]	Loss1:0.111974	Loss2:0.112951	Discrepancy:0.004202
Train Epoch:8 [batch_index:0/78]	Loss1:0.084376	Loss2:0.082292	Discrepancy:0.004348
Train Epoch:8 [batch_index:10/78]	Loss1:0.083347	Loss2:0.088351	Discrepancy:0.004087
Train Epoch:8 [batch_index:20/78]	Loss1:0.185584	Loss2:0.171148	Discrepancy:0.004513
Train Epoch:8 [batch_index:30/78]	Loss1:0.139046	Loss2:0.135318	Discrepancy:0.004478
Train Epoch:8 [batch_index:40/78]	Loss1:0.102431	Loss2:0.099915	Discrepancy:0.003785
Train Epoch:8 [batch_index:50/78]	Loss1:0.108038	Loss2:0.079095	Discrepancy:0.004321
Train Epoch:8 [batch_index:60/78]	Loss1:0.070473	Loss2:0.076875	Discrepancy:0.004084
Train Epoch:8 [batch_index:70/78]	Loss1:0.082900	Loss2:0.075230	Discrepancy:0.004397
Train Epoch:9 [batch_index:0/78]	Loss1:0.125619	Loss2:0.096550	Discrepancy:0.004153
Train Epoch:9 [batch_index:10/78]	Loss1:0.107238	Loss2:0.103365	Discrepancy:0.004489
Train Epoch:9 [batch_index:20/78]	Loss1:0.090226	Loss2:0.070487	Discrepancy:0.003007
Train Epoch:9 [batch_index:30/78]	Loss1:0.089179	Loss2:0.086677	Discrepancy:0.002454
Train Epoch:9 [batch_index:40/78]	Loss1:0.073968	Loss2:0.068360	Discrepancy:0.003932
Train Epoch:9 [batch_index:50/78]	Loss1:0.051240	Loss2:0.046841	Discrepancy:0.003234
Train Epoch:9 [batch_index:60/78]	Loss1:0.126866	Loss2:0.115828	Discrepancy:0.004128
Train Epoch:9 [batch_index:70/78]	Loss1:0.057662	Loss2:0.051808	Discrepancy:0.003186
Train Epoch:10 [batch_index:0/78]	Loss1:0.074386	Loss2:0.071727	Discrepancy:0.003113
Train Epoch:10 [batch_index:10/78]	Loss1:0.076171	Loss2:0.077466	Discrepancy:0.003155
Train Epoch:10 [batch_index:20/78]	Loss1:0.056501	Loss2:0.053745	Discrepancy:0.002966
Train Epoch:10 [batch_index:30/78]	Loss1:0.060098	Loss2:0.049700	Discrepancy:0.003754
Train Epoch:10 [batch_index:40/78]	Loss1:0.094882	Loss2:0.082034	Discrepancy:0.003697
Train Epoch:10 [batch_index:50/78]	Loss1:0.078034	Loss2:0.076541	Discrepancy:0.002980
Train Epoch:10 [batch_index:60/78]	Loss1:0.059576	Loss2:0.053249	Discrepancy:0.002597
Train Epoch:10 [batch_index:70/78]	Loss1:0.072357	Loss2:0.070905	Discrepancy:0.003559
Train Epoch:11 [batch_index:0/78]	Loss1:0.066900	Loss2:0.055151	Discrepancy:0.003370
Train Epoch:11 [batch_index:10/78]	Loss1:0.102022	Loss2:0.089130	Discrepancy:0.003124
Train Epoch:11 [batch_index:20/78]	Loss1:0.049302	Loss2:0.054445	Discrepancy:0.003396
Train Epoch:11 [batch_index:30/78]	Loss1:0.052235	Loss2:0.045784	Discrepancy:0.003143
Train Epoch:11 [batch_index:40/78]	Loss1:0.073297	Loss2:0.059400	Discrepancy:0.003960
Train Epoch:11 [batch_index:50/78]	Loss1:0.046073	Loss2:0.040408	Discrepancy:0.003653
Train Epoch:11 [batch_index:60/78]	Loss1:0.081637	Loss2:0.072625	Discrepancy:0.003626
Train Epoch:11 [batch_index:70/78]	Loss1:0.080682	Loss2:0.059693	Discrepancy:0.003807
Train Epoch:12 [batch_index:0/78]	Loss1:0.059749	Loss2:0.064273	Discrepancy:0.003974
Train Epoch:12 [batch_index:10/78]	Loss1:0.070412	Loss2:0.074825	Discrepancy:0.003805
Train Epoch:12 [batch_index:20/78]	Loss1:0.088960	Loss2:0.071376	Discrepancy:0.002616
Train Epoch:12 [batch_index:30/78]	Loss1:0.025164	Loss2:0.021478	Discrepancy:0.003972
Train Epoch:12 [batch_index:40/78]	Loss1:0.047483	Loss2:0.048984	Discrepancy:0.003056
Train Epoch:12 [batch_index:50/78]	Loss1:0.024323	Loss2:0.028260	Discrepancy:0.003065
Train Epoch:12 [batch_index:60/78]	Loss1:0.067481	Loss2:0.064835	Discrepancy:0.003372
Train Epoch:12 [batch_index:70/78]	Loss1:0.035559	Loss2:0.033272	Discrepancy:0.004299
Train Epoch:13 [batch_index:0/78]	Loss1:0.033104	Loss2:0.036942	Discrepancy:0.003593
Train Epoch:13 [batch_index:10/78]	Loss1:0.031686	Loss2:0.030662	Discrepancy:0.002845
Train Epoch:13 [batch_index:20/78]	Loss1:0.049524	Loss2:0.046694	Discrepancy:0.004383
Train Epoch:13 [batch_index:30/78]	Loss1:0.068066	Loss2:0.065884	Discrepancy:0.003919
Train Epoch:13 [batch_index:40/78]	Loss1:0.035288	Loss2:0.037869	Discrepancy:0.003461
Train Epoch:13 [batch_index:50/78]	Loss1:0.023886	Loss2:0.023331	Discrepancy:0.001928
Train Epoch:13 [batch_index:60/78]	Loss1:0.049525	Loss2:0.032695	Discrepancy:0.003298
Train Epoch:13 [batch_index:70/78]	Loss1:0.045814	Loss2:0.043227	Discrepancy:0.002020
Train Epoch:14 [batch_index:0/78]	Loss1:0.078977	Loss2:0.072160	Discrepancy:0.002865
Train Epoch:14 [batch_index:10/78]	Loss1:0.063345	Loss2:0.053484	Discrepancy:0.002585
Train Epoch:14 [batch_index:20/78]	Loss1:0.048773	Loss2:0.044313	Discrepancy:0.003138
Train Epoch:14 [batch_index:30/78]	Loss1:0.042524	Loss2:0.046094	Discrepancy:0.003135
Train Epoch:14 [batch_index:40/78]	Loss1:0.038324	Loss2:0.033239	Discrepancy:0.002920
Train Epoch:14 [batch_index:50/78]	Loss1:0.017316	Loss2:0.018763	Discrepancy:0.004066
Train Epoch:14 [batch_index:60/78]	Loss1:0.030646	Loss2:0.032507	Discrepancy:0.004064
Train Epoch:14 [batch_index:70/78]	Loss1:0.060824	Loss2:0.054245	Discrepancy:0.002823
Train Epoch:15 [batch_index:0/78]	Loss1:0.024965	Loss2:0.027644	Discrepancy:0.002631
Train Epoch:15 [batch_index:10/78]	Loss1:0.025101	Loss2:0.025556	Discrepancy:0.001934
Train Epoch:15 [batch_index:20/78]	Loss1:0.052538	Loss2:0.040881	Discrepancy:0.003544
Train Epoch:15 [batch_index:30/78]	Loss1:0.020281	Loss2:0.025304	Discrepancy:0.002377
Train Epoch:15 [batch_index:40/78]	Loss1:0.029552	Loss2:0.033707	Discrepancy:0.003151
Train Epoch:15 [batch_index:50/78]	Loss1:0.029213	Loss2:0.026178	Discrepancy:0.002502
Train Epoch:15 [batch_index:60/78]	Loss1:0.044278	Loss2:0.037461	Discrepancy:0.002296
Train Epoch:15 [batch_index:70/78]	Loss1:0.034650	Loss2:0.038484	Discrepancy:0.002446
Train Epoch:16 [batch_index:0/78]	Loss1:0.021232	Loss2:0.020384	Discrepancy:0.003669
Train Epoch:16 [batch_index:10/78]	Loss1:0.010382	Loss2:0.011431	Discrepancy:0.002564
Train Epoch:16 [batch_index:20/78]	Loss1:0.027390	Loss2:0.025779	Discrepancy:0.002805
Train Epoch:16 [batch_index:30/78]	Loss1:0.033438	Loss2:0.033205	Discrepancy:0.003000
Train Epoch:16 [batch_index:40/78]	Loss1:0.024830	Loss2:0.026427	Discrepancy:0.002277
Train Epoch:16 [batch_index:50/78]	Loss1:0.022234	Loss2:0.021083	Discrepancy:0.002681
Train Epoch:16 [batch_index:60/78]	Loss1:0.042983	Loss2:0.039072	Discrepancy:0.002322
Train Epoch:16 [batch_index:70/78]	Loss1:0.025232	Loss2:0.023274	Discrepancy:0.002144
Train Epoch:17 [batch_index:0/78]	Loss1:0.024837	Loss2:0.017681	Discrepancy:0.003892
Train Epoch:17 [batch_index:10/78]	Loss1:0.032986	Loss2:0.026249	Discrepancy:0.003228
Train Epoch:17 [batch_index:20/78]	Loss1:0.026741	Loss2:0.023293	Discrepancy:0.001908
Train Epoch:17 [batch_index:30/78]	Loss1:0.025351	Loss2:0.031005	Discrepancy:0.001998
Train Epoch:17 [batch_index:40/78]	Loss1:0.023049	Loss2:0.020778	Discrepancy:0.002690
Train Epoch:17 [batch_index:50/78]	Loss1:0.021625	Loss2:0.019722	Discrepancy:0.002087
Train Epoch:17 [batch_index:60/78]	Loss1:0.025053	Loss2:0.023349	Discrepancy:0.002541
Train Epoch:17 [batch_index:70/78]	Loss1:0.016526	Loss2:0.016063	Discrepancy:0.002780
Train Epoch:18 [batch_index:0/78]	Loss1:0.027673	Loss2:0.022912	Discrepancy:0.002741
Train Epoch:18 [batch_index:10/78]	Loss1:0.022281	Loss2:0.022128	Discrepancy:0.003107
Train Epoch:18 [batch_index:20/78]	Loss1:0.014822	Loss2:0.014172	Discrepancy:0.002699
Train Epoch:18 [batch_index:30/78]	Loss1:0.026133	Loss2:0.025120	Discrepancy:0.002576
Train Epoch:18 [batch_index:40/78]	Loss1:0.021652	Loss2:0.020901	Discrepancy:0.002695
Train Epoch:18 [batch_index:50/78]	Loss1:0.026936	Loss2:0.025532	Discrepancy:0.003425
Train Epoch:18 [batch_index:60/78]	Loss1:0.026993	Loss2:0.024277	Discrepancy:0.002350
Train Epoch:18 [batch_index:70/78]	Loss1:0.030711	Loss2:0.032652	Discrepancy:0.002594
Train Epoch:19 [batch_index:0/78]	Loss1:0.033849	Loss2:0.030773	Discrepancy:0.002694
Train Epoch:19 [batch_index:10/78]	Loss1:0.013415	Loss2:0.018362	Discrepancy:0.002512
Train Epoch:19 [batch_index:20/78]	Loss1:0.031072	Loss2:0.029705	Discrepancy:0.001764
Train Epoch:19 [batch_index:30/78]	Loss1:0.072548	Loss2:0.063853	Discrepancy:0.001987
Train Epoch:19 [batch_index:40/78]	Loss1:0.018495	Loss2:0.019715	Discrepancy:0.002444
Train Epoch:19 [batch_index:50/78]	Loss1:0.022787	Loss2:0.018799	Discrepancy:0.003429
Train Epoch:19 [batch_index:60/78]	Loss1:0.024392	Loss2:0.027249	Discrepancy:0.002746
Train Epoch:19 [batch_index:70/78]	Loss1:0.025817	Loss2:0.022139	Discrepancy:0.002716
Train Epoch:20 [batch_index:0/78]	Loss1:0.027674	Loss2:0.023072	Discrepancy:0.002375
Train Epoch:20 [batch_index:10/78]	Loss1:0.023542	Loss2:0.024571	Discrepancy:0.002424
Train Epoch:20 [batch_index:20/78]	Loss1:0.022271	Loss2:0.020547	Discrepancy:0.002515
Train Epoch:20 [batch_index:30/78]	Loss1:0.023159	Loss2:0.024336	Discrepancy:0.001835
Train Epoch:20 [batch_index:40/78]	Loss1:0.022808	Loss2:0.024137	Discrepancy:0.002055
Train Epoch:20 [batch_index:50/78]	Loss1:0.029600	Loss2:0.025870	Discrepancy:0.002039
Train Epoch:20 [batch_index:60/78]	Loss1:0.010495	Loss2:0.010180	Discrepancy:0.002050
Train Epoch:20 [batch_index:70/78]	Loss1:0.023211	Loss2:0.022075	Discrepancy:0.002370
Train Epoch:21 [batch_index:0/78]	Loss1:0.027731	Loss2:0.037265	Discrepancy:0.001958
Train Epoch:21 [batch_index:10/78]	Loss1:0.012666	Loss2:0.012551	Discrepancy:0.002126
Train Epoch:21 [batch_index:20/78]	Loss1:0.013249	Loss2:0.012058	Discrepancy:0.002572
Train Epoch:21 [batch_index:30/78]	Loss1:0.012279	Loss2:0.010849	Discrepancy:0.002536
Train Epoch:21 [batch_index:40/78]	Loss1:0.024467	Loss2:0.024805	Discrepancy:0.002604
Train Epoch:21 [batch_index:50/78]	Loss1:0.036762	Loss2:0.037967	Discrepancy:0.002103
Train Epoch:21 [batch_index:60/78]	Loss1:0.032330	Loss2:0.028772	Discrepancy:0.002036
Train Epoch:21 [batch_index:70/78]	Loss1:0.034661	Loss2:0.033848	Discrepancy:0.002296
Train Epoch:22 [batch_index:0/78]	Loss1:0.024962	Loss2:0.026857	Discrepancy:0.003108
Train Epoch:22 [batch_index:10/78]	Loss1:0.024255	Loss2:0.024012	Discrepancy:0.002208
Train Epoch:22 [batch_index:20/78]	Loss1:0.018958	Loss2:0.019106	Discrepancy:0.003645
Train Epoch:22 [batch_index:30/78]	Loss1:0.013014	Loss2:0.011448	Discrepancy:0.001942
Train Epoch:22 [batch_index:40/78]	Loss1:0.035480	Loss2:0.037723	Discrepancy:0.002655
Train Epoch:22 [batch_index:50/78]	Loss1:0.024002	Loss2:0.023984	Discrepancy:0.001967
Train Epoch:22 [batch_index:60/78]	Loss1:0.023419	Loss2:0.024780	Discrepancy:0.001939
Train Epoch:22 [batch_index:70/78]	Loss1:0.018930	Loss2:0.016248	Discrepancy:0.002482
Train Epoch:23 [batch_index:0/78]	Loss1:0.012901	Loss2:0.015032	Discrepancy:0.001946
Train Epoch:23 [batch_index:10/78]	Loss1:0.015774	Loss2:0.017174	Discrepancy:0.001972
Train Epoch:23 [batch_index:20/78]	Loss1:0.016167	Loss2:0.017515	Discrepancy:0.002003
Train Epoch:23 [batch_index:30/78]	Loss1:0.018587	Loss2:0.020803	Discrepancy:0.002131
Train Epoch:23 [batch_index:40/78]	Loss1:0.013159	Loss2:0.012438	Discrepancy:0.002079
Train Epoch:23 [batch_index:50/78]	Loss1:0.018658	Loss2:0.016875	Discrepancy:0.002178
Train Epoch:23 [batch_index:60/78]	Loss1:0.011723	Loss2:0.011335	Discrepancy:0.001269
Train Epoch:23 [batch_index:70/78]	Loss1:0.011873	Loss2:0.010509	Discrepancy:0.001664
Train Epoch:24 [batch_index:0/78]	Loss1:0.020078	Loss2:0.020728	Discrepancy:0.001801
Train Epoch:24 [batch_index:10/78]	Loss1:0.044477	Loss2:0.047266	Discrepancy:0.001647
Train Epoch:24 [batch_index:20/78]	Loss1:0.016017	Loss2:0.018895	Discrepancy:0.002577
Train Epoch:24 [batch_index:30/78]	Loss1:0.057036	Loss2:0.048390	Discrepancy:0.001239
Train Epoch:24 [batch_index:40/78]	Loss1:0.012274	Loss2:0.012816	Discrepancy:0.001746
Train Epoch:24 [batch_index:50/78]	Loss1:0.014273	Loss2:0.015721	Discrepancy:0.002473
Train Epoch:24 [batch_index:60/78]	Loss1:0.025701	Loss2:0.029607	Discrepancy:0.001722
Train Epoch:24 [batch_index:70/78]	Loss1:0.043026	Loss2:0.054023	Discrepancy:0.001546
Train Epoch:25 [batch_index:0/78]	Loss1:0.014810	Loss2:0.015918	Discrepancy:0.001583
Train Epoch:25 [batch_index:10/78]	Loss1:0.020580	Loss2:0.019793	Discrepancy:0.002555
Train Epoch:25 [batch_index:20/78]	Loss1:0.033343	Loss2:0.033540	Discrepancy:0.001885
Train Epoch:25 [batch_index:30/78]	Loss1:0.020762	Loss2:0.017574	Discrepancy:0.001530
Train Epoch:25 [batch_index:40/78]	Loss1:0.016875	Loss2:0.015364	Discrepancy:0.001014
Train Epoch:25 [batch_index:50/78]	Loss1:0.020794	Loss2:0.020013	Discrepancy:0.001776
Train Epoch:25 [batch_index:60/78]	Loss1:0.020466	Loss2:0.021059	Discrepancy:0.003216
Train Epoch:25 [batch_index:70/78]	Loss1:0.026128	Loss2:0.024266	Discrepancy:0.001635
Train Epoch:26 [batch_index:0/78]	Loss1:0.014284	Loss2:0.013925	Discrepancy:0.002048
Train Epoch:26 [batch_index:10/78]	Loss1:0.011301	Loss2:0.011403	Discrepancy:0.001833
Train Epoch:26 [batch_index:20/78]	Loss1:0.008469	Loss2:0.007346	Discrepancy:0.001961
Train Epoch:26 [batch_index:30/78]	Loss1:0.013118	Loss2:0.011619	Discrepancy:0.002344
Train Epoch:26 [batch_index:40/78]	Loss1:0.017479	Loss2:0.017091	Discrepancy:0.002337
Train Epoch:26 [batch_index:50/78]	Loss1:0.019396	Loss2:0.016034	Discrepancy:0.001162
Train Epoch:26 [batch_index:60/78]	Loss1:0.014002	Loss2:0.013148	Discrepancy:0.002437
Train Epoch:26 [batch_index:70/78]	Loss1:0.021847	Loss2:0.019940	Discrepancy:0.001941
Train Epoch:27 [batch_index:0/78]	Loss1:0.014471	Loss2:0.015499	Discrepancy:0.002089
Train Epoch:27 [batch_index:10/78]	Loss1:0.016906	Loss2:0.015958	Discrepancy:0.002241
Train Epoch:27 [batch_index:20/78]	Loss1:0.024851	Loss2:0.027571	Discrepancy:0.001341
Train Epoch:27 [batch_index:30/78]	Loss1:0.009483	Loss2:0.008955	Discrepancy:0.002094
Train Epoch:27 [batch_index:40/78]	Loss1:0.014108	Loss2:0.013578	Discrepancy:0.001508
Train Epoch:27 [batch_index:50/78]	Loss1:0.013009	Loss2:0.015433	Discrepancy:0.001834
Train Epoch:27 [batch_index:60/78]	Loss1:0.017631	Loss2:0.016947	Discrepancy:0.002016
Train Epoch:27 [batch_index:70/78]	Loss1:0.010506	Loss2:0.008795	Discrepancy:0.001620
Train Epoch:28 [batch_index:0/78]	Loss1:0.013169	Loss2:0.013184	Discrepancy:0.002450
Train Epoch:28 [batch_index:10/78]	Loss1:0.012480	Loss2:0.012627	Discrepancy:0.003272
Train Epoch:28 [batch_index:20/78]	Loss1:0.012624	Loss2:0.012382	Discrepancy:0.002095
Train Epoch:28 [batch_index:30/78]	Loss1:0.018796	Loss2:0.017593	Discrepancy:0.002530
Train Epoch:28 [batch_index:40/78]	Loss1:0.009735	Loss2:0.009270	Discrepancy:0.001810
Train Epoch:28 [batch_index:50/78]	Loss1:0.009096	Loss2:0.010180	Discrepancy:0.002093
Train Epoch:28 [batch_index:60/78]	Loss1:0.019242	Loss2:0.018819	Discrepancy:0.002012
Train Epoch:28 [batch_index:70/78]	Loss1:0.004906	Loss2:0.004835	Discrepancy:0.001409
Train Epoch:29 [batch_index:0/78]	Loss1:0.012470	Loss2:0.010750	Discrepancy:0.001380
Train Epoch:29 [batch_index:10/78]	Loss1:0.036737	Loss2:0.042063	Discrepancy:0.001203
Train Epoch:29 [batch_index:20/78]	Loss1:0.030485	Loss2:0.026937	Discrepancy:0.001053
Train Epoch:29 [batch_index:30/78]	Loss1:0.006702	Loss2:0.005899	Discrepancy:0.002630
Train Epoch:29 [batch_index:40/78]	Loss1:0.013529	Loss2:0.014775	Discrepancy:0.002527
Train Epoch:29 [batch_index:50/78]	Loss1:0.012953	Loss2:0.010581	Discrepancy:0.001202
Train Epoch:29 [batch_index:60/78]	Loss1:0.011402	Loss2:0.011029	Discrepancy:0.001306
Train Epoch:29 [batch_index:70/78]	Loss1:0.014705	Loss2:0.012788	Discrepancy:0.003010
Train Epoch:30 [batch_index:0/78]	Loss1:0.006958	Loss2:0.005553	Discrepancy:0.001868
Train Epoch:30 [batch_index:10/78]	Loss1:0.022259	Loss2:0.018117	Discrepancy:0.000889
Train Epoch:30 [batch_index:20/78]	Loss1:0.006753	Loss2:0.007288	Discrepancy:0.002031
Train Epoch:30 [batch_index:30/78]	Loss1:0.007174	Loss2:0.007992	Discrepancy:0.001823
Train Epoch:30 [batch_index:40/78]	Loss1:0.009818	Loss2:0.009651	Discrepancy:0.000823
Train Epoch:30 [batch_index:50/78]	Loss1:0.014504	Loss2:0.014790	Discrepancy:0.002847
Train Epoch:30 [batch_index:60/78]	Loss1:0.022282	Loss2:0.022156	Discrepancy:0.002552
Train Epoch:30 [batch_index:70/78]	Loss1:0.010472	Loss2:0.010041	Discrepancy:0.001757
Train Epoch:31 [batch_index:0/78]	Loss1:0.016262	Loss2:0.016731	Discrepancy:0.002231
Train Epoch:31 [batch_index:10/78]	Loss1:0.010119	Loss2:0.009813	Discrepancy:0.001959
Train Epoch:31 [batch_index:20/78]	Loss1:0.019736	Loss2:0.015863	Discrepancy:0.002151
Train Epoch:31 [batch_index:30/78]	Loss1:0.012346	Loss2:0.012299	Discrepancy:0.001034
Train Epoch:31 [batch_index:40/78]	Loss1:0.018621	Loss2:0.014630	Discrepancy:0.002125
Train Epoch:31 [batch_index:50/78]	Loss1:0.006533	Loss2:0.005137	Discrepancy:0.001899
Train Epoch:31 [batch_index:60/78]	Loss1:0.021373	Loss2:0.017316	Discrepancy:0.001590
