Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='W', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, one_step=False', target='D', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/22]	Loss1:3.328979	Loss2:3.289485	Discrepancy:0.009031
Train Epoch:7 [batch_index:10/22]	Loss1:0.022316	Loss2:0.020767	Discrepancy:0.001028
Train Epoch:7 [batch_index:20/22]	Loss1:0.026212	Loss2:0.022357	Discrepancy:0.001705
Train Epoch:8 [batch_index:0/22]	Loss1:0.019320	Loss2:0.019561	Discrepancy:0.001134
Train Epoch:8 [batch_index:10/22]	Loss1:0.018439	Loss2:0.018930	Discrepancy:0.001973
Train Epoch:8 [batch_index:20/22]	Loss1:0.018540	Loss2:0.019254	Discrepancy:0.000632
Train Epoch:9 [batch_index:0/22]	Loss1:0.019281	Loss2:0.018647	Discrepancy:0.001111
Train Epoch:9 [batch_index:10/22]	Loss1:0.011444	Loss2:0.011579	Discrepancy:0.001383
Train Epoch:9 [batch_index:20/22]	Loss1:0.016689	Loss2:0.016094	Discrepancy:0.001031
Train Epoch:10 [batch_index:0/22]	Loss1:0.012266	Loss2:0.012927	Discrepancy:0.001075
Train Epoch:10 [batch_index:10/22]	Loss1:0.012349	Loss2:0.013611	Discrepancy:0.000765
Train Epoch:10 [batch_index:20/22]	Loss1:0.012746	Loss2:0.013383	Discrepancy:0.000872
Train Epoch:11 [batch_index:0/22]	Loss1:0.016841	Loss2:0.014569	Discrepancy:0.000887
Train Epoch:11 [batch_index:10/22]	Loss1:0.015401	Loss2:0.013581	Discrepancy:0.000897
Train Epoch:11 [batch_index:20/22]	Loss1:0.018346	Loss2:0.016216	Discrepancy:0.001232
Train Epoch:12 [batch_index:0/22]	Loss1:0.012322	Loss2:0.010707	Discrepancy:0.000757
Train Epoch:12 [batch_index:10/22]	Loss1:0.021796	Loss2:0.020632	Discrepancy:0.000524
Train Epoch:12 [batch_index:20/22]	Loss1:0.010850	Loss2:0.009629	Discrepancy:0.000737
Train Epoch:13 [batch_index:0/22]	Loss1:0.014677	Loss2:0.013405	Discrepancy:0.001035
Train Epoch:13 [batch_index:10/22]	Loss1:0.010432	Loss2:0.009909	Discrepancy:0.000575
Train Epoch:13 [batch_index:20/22]	Loss1:0.014557	Loss2:0.016123	Discrepancy:0.000585
Train Epoch:14 [batch_index:0/22]	Loss1:0.007162	Loss2:0.007058	Discrepancy:0.000947
Train Epoch:14 [batch_index:10/22]	Loss1:0.010660	Loss2:0.010154	Discrepancy:0.000376
Train Epoch:14 [batch_index:20/22]	Loss1:0.006946	Loss2:0.007722	Discrepancy:0.000985
Train Epoch:15 [batch_index:0/22]	Loss1:0.020508	Loss2:0.019915	Discrepancy:0.000967
Train Epoch:15 [batch_index:10/22]	Loss1:0.011080	Loss2:0.011022	Discrepancy:0.000698
Train Epoch:15 [batch_index:20/22]	Loss1:0.009206	Loss2:0.007795	Discrepancy:0.000476
Train Epoch:16 [batch_index:0/22]	Loss1:0.014652	Loss2:0.014094	Discrepancy:0.000890
Train Epoch:16 [batch_index:10/22]	Loss1:0.013271	Loss2:0.013291	Discrepancy:0.000411
Train Epoch:16 [batch_index:20/22]	Loss1:0.008784	Loss2:0.008421	Discrepancy:0.000886
Train Epoch:17 [batch_index:0/22]	Loss1:0.009643	Loss2:0.009434	Discrepancy:0.000660
Train Epoch:17 [batch_index:10/22]	Loss1:0.011481	Loss2:0.010710	Discrepancy:0.000935
Train Epoch:17 [batch_index:20/22]	Loss1:0.007660	Loss2:0.006853	Discrepancy:0.000694
Train Epoch:18 [batch_index:0/22]	Loss1:0.006489	Loss2:0.006562	Discrepancy:0.000668
Train Epoch:18 [batch_index:10/22]	Loss1:0.007811	Loss2:0.007182	Discrepancy:0.000582
Train Epoch:18 [batch_index:20/22]	Loss1:0.009635	Loss2:0.009495	Discrepancy:0.000487
Train Epoch:19 [batch_index:0/22]	Loss1:0.009065	Loss2:0.008434	Discrepancy:0.000545
Train Epoch:19 [batch_index:10/22]	Loss1:0.005162	Loss2:0.004809	Discrepancy:0.000614
Train Epoch:19 [batch_index:20/22]	Loss1:0.010812	Loss2:0.009265	Discrepancy:0.001107
Train Epoch:20 [batch_index:0/22]	Loss1:0.020226	Loss2:0.018327	Discrepancy:0.000648
Train Epoch:20 [batch_index:10/22]	Loss1:0.010812	Loss2:0.010081	Discrepancy:0.000663
Train Epoch:20 [batch_index:20/22]	Loss1:0.016056	Loss2:0.012896	Discrepancy:0.000779
Train Epoch:21 [batch_index:0/22]	Loss1:0.007614	Loss2:0.008089	Discrepancy:0.000763
Train Epoch:21 [batch_index:10/22]	Loss1:0.025951	Loss2:0.024433	Discrepancy:0.000806
Train Epoch:21 [batch_index:20/22]	Loss1:0.021536	Loss2:0.023757	Discrepancy:0.000902
Train Epoch:22 [batch_index:0/22]	Loss1:0.011311	Loss2:0.010457	Discrepancy:0.000656
Train Epoch:22 [batch_index:10/22]	Loss1:0.005883	Loss2:0.005484	Discrepancy:0.000417
Train Epoch:22 [batch_index:20/22]	Loss1:0.006111	Loss2:0.006567	Discrepancy:0.000613
Train Epoch:23 [batch_index:0/22]	Loss1:0.011499	Loss2:0.010071	Discrepancy:0.000862
Train Epoch:23 [batch_index:10/22]	Loss1:0.009874	Loss2:0.009574	Discrepancy:0.000262
Train Epoch:23 [batch_index:20/22]	Loss1:0.010990	Loss2:0.010527	Discrepancy:0.000637
Train Epoch:24 [batch_index:0/22]	Loss1:0.010443	Loss2:0.010936	Discrepancy:0.001292
Train Epoch:24 [batch_index:10/22]	Loss1:0.009066	Loss2:0.009240	Discrepancy:0.000973
Train Epoch:24 [batch_index:20/22]	Loss1:0.007524	Loss2:0.007445	Discrepancy:0.000574
Train Epoch:25 [batch_index:0/22]	Loss1:0.005601	Loss2:0.005840	Discrepancy:0.000430
Train Epoch:25 [batch_index:10/22]	Loss1:0.009861	Loss2:0.009672	Discrepancy:0.000359
Train Epoch:25 [batch_index:20/22]	Loss1:0.011537	Loss2:0.011554	Discrepancy:0.000705
Train Epoch:26 [batch_index:0/22]	Loss1:0.009755	Loss2:0.009089	Discrepancy:0.000618
Train Epoch:26 [batch_index:10/22]	Loss1:0.005414	Loss2:0.005580	Discrepancy:0.000580
Train Epoch:26 [batch_index:20/22]	Loss1:0.006490	Loss2:0.005714	Discrepancy:0.000664
Train Epoch:27 [batch_index:0/22]	Loss1:0.003275	Loss2:0.003485	Discrepancy:0.000298
Train Epoch:27 [batch_index:10/22]	Loss1:0.007639	Loss2:0.007713	Discrepancy:0.000336
Train Epoch:27 [batch_index:20/22]	Loss1:0.004206	Loss2:0.004509	Discrepancy:0.000840
Train Epoch:28 [batch_index:0/22]	Loss1:0.011392	Loss2:0.009576	Discrepancy:0.000514
Train Epoch:28 [batch_index:10/22]	Loss1:0.009560	Loss2:0.009834	Discrepancy:0.000432
Train Epoch:28 [batch_index:20/22]	Loss1:0.015670	Loss2:0.012322	Discrepancy:0.000521
Train Epoch:29 [batch_index:0/22]	Loss1:0.009617	Loss2:0.008943	Discrepancy:0.000530
Train Epoch:29 [batch_index:10/22]	Loss1:0.004550	Loss2:0.004191	Discrepancy:0.000646
Train Epoch:29 [batch_index:20/22]	Loss1:0.006000	Loss2:0.005777	Discrepancy:0.000397
Train Epoch:30 [batch_index:0/22]	Loss1:0.011484	Loss2:0.010665	Discrepancy:0.000259
Train Epoch:30 [batch_index:10/22]	Loss1:0.004420	Loss2:0.004152	Discrepancy:0.000514
Train Epoch:30 [batch_index:20/22]	Loss1:0.007071	Loss2:0.006092	Discrepancy:0.000547
Train Epoch:31 [batch_index:0/22]	Loss1:0.006574	Loss2:0.006010	Discrepancy:0.000555
Train Epoch:31 [batch_index:10/22]	Loss1:0.004321	Loss2:0.003582	Discrepancy:0.000544
Train Epoch:31 [batch_index:20/22]	Loss1:0.004615	Loss2:0.004928	Discrepancy:0.000636
Train Epoch:32 [batch_index:0/22]	Loss1:0.010595	Loss2:0.010089	Discrepancy:0.000525
Train Epoch:32 [batch_index:10/22]	Loss1:0.004154	Loss2:0.003812	Discrepancy:0.000362
Train Epoch:32 [batch_index:20/22]	Loss1:0.006090	Loss2:0.005390	Discrepancy:0.000342
Train Epoch:33 [batch_index:0/22]	Loss1:0.007131	Loss2:0.006881	Discrepancy:0.000418
Train Epoch:33 [batch_index:10/22]	Loss1:0.005804	Loss2:0.006647	Discrepancy:0.000672
Train Epoch:33 [batch_index:20/22]	Loss1:0.005414	Loss2:0.005569	Discrepancy:0.000611
Train Epoch:34 [batch_index:0/22]	Loss1:0.008864	Loss2:0.008869	Discrepancy:0.000518
Train Epoch:34 [batch_index:10/22]	Loss1:0.008998	Loss2:0.008426	Discrepancy:0.000597
Train Epoch:34 [batch_index:20/22]	Loss1:0.005961	Loss2:0.006345	Discrepancy:0.000239
Train Epoch:35 [batch_index:0/22]	Loss1:0.004593	Loss2:0.004375	Discrepancy:0.000575
Train Epoch:35 [batch_index:10/22]	Loss1:0.008097	Loss2:0.008054	Discrepancy:0.000291
Train Epoch:35 [batch_index:20/22]	Loss1:0.005479	Loss2:0.006168	Discrepancy:0.000500
Train Epoch:36 [batch_index:0/22]	Loss1:0.007392	Loss2:0.007091	Discrepancy:0.000329
Train Epoch:36 [batch_index:10/22]	Loss1:0.006509	Loss2:0.006025	Discrepancy:0.000579
Train Epoch:36 [batch_index:20/22]	Loss1:0.010797	Loss2:0.009116	Discrepancy:0.000494
Train Epoch:37 [batch_index:0/22]	Loss1:0.007704	Loss2:0.008344	Discrepancy:0.000414
Train Epoch:37 [batch_index:10/22]	Loss1:0.006802	Loss2:0.006242	Discrepancy:0.000433
Train Epoch:37 [batch_index:20/22]	Loss1:0.005772	Loss2:0.005499	Discrepancy:0.000281
Train Epoch:38 [batch_index:0/22]	Loss1:0.008014	Loss2:0.007479	Discrepancy:0.000483
Train Epoch:38 [batch_index:10/22]	Loss1:0.006236	Loss2:0.005367	Discrepancy:0.000330
Train Epoch:38 [batch_index:20/22]	Loss1:0.004253	Loss2:0.004417	Discrepancy:0.000453
Train Epoch:39 [batch_index:0/22]	Loss1:0.006686	Loss2:0.006090	Discrepancy:0.000828
Train Epoch:39 [batch_index:10/22]	Loss1:0.005941	Loss2:0.005160	Discrepancy:0.000225
Train Epoch:39 [batch_index:20/22]	Loss1:0.004173	Loss2:0.004452	Discrepancy:0.000313
Train Epoch:40 [batch_index:0/22]	Loss1:0.005761	Loss2:0.005082	Discrepancy:0.000847
Train Epoch:40 [batch_index:10/22]	Loss1:0.005141	Loss2:0.006430	Discrepancy:0.000251
Train Epoch:40 [batch_index:20/22]	Loss1:0.010399	Loss2:0.010421	Discrepancy:0.000879
Train Epoch:41 [batch_index:0/22]	Loss1:0.004648	Loss2:0.004302	Discrepancy:0.000808
Train Epoch:41 [batch_index:10/22]	Loss1:0.004802	Loss2:0.004857	Discrepancy:0.000519
Train Epoch:41 [batch_index:20/22]	Loss1:0.008637	Loss2:0.009540	Discrepancy:0.000482
Train Epoch:42 [batch_index:0/22]	Loss1:0.005043	Loss2:0.005002	Discrepancy:0.000192
Train Epoch:42 [batch_index:10/22]	Loss1:0.004518	Loss2:0.004330	Discrepancy:0.000477
Train Epoch:42 [batch_index:20/22]	Loss1:0.006558	Loss2:0.006643	Discrepancy:0.000388
Train Epoch:43 [batch_index:0/22]	Loss1:0.005420	Loss2:0.005365	Discrepancy:0.000374
Train Epoch:43 [batch_index:10/22]	Loss1:0.006493	Loss2:0.006315	Discrepancy:0.000169
Train Epoch:43 [batch_index:20/22]	Loss1:0.005858	Loss2:0.004305	Discrepancy:0.000751
Train Epoch:44 [batch_index:0/22]	Loss1:0.005964	Loss2:0.005683	Discrepancy:0.000230
Train Epoch:44 [batch_index:10/22]	Loss1:0.006811	Loss2:0.006754	Discrepancy:0.000525
Train Epoch:44 [batch_index:20/22]	Loss1:0.007091	Loss2:0.007985	Discrepancy:0.000457
Train Epoch:45 [batch_index:0/22]	Loss1:0.005091	Loss2:0.005632	Discrepancy:0.000423
Train Epoch:45 [batch_index:10/22]	Loss1:0.003803	Loss2:0.003514	Discrepancy:0.000275
Train Epoch:45 [batch_index:20/22]	Loss1:0.004740	Loss2:0.005253	Discrepancy:0.000407
Train Epoch:46 [batch_index:0/22]	Loss1:0.005110	Loss2:0.005025	Discrepancy:0.000737
Train Epoch:46 [batch_index:10/22]	Loss1:0.005136	Loss2:0.004916	Discrepancy:0.000609
Train Epoch:46 [batch_index:20/22]	Loss1:0.010862	Loss2:0.010170	Discrepancy:0.000580
Train Epoch:47 [batch_index:0/22]	Loss1:0.004408	Loss2:0.004434	Discrepancy:0.000330
Train Epoch:47 [batch_index:10/22]	Loss1:0.008261	Loss2:0.008439	Discrepancy:0.000604
Train Epoch:47 [batch_index:20/22]	Loss1:0.005725	Loss2:0.005820	Discrepancy:0.000466
Train Epoch:48 [batch_index:0/22]	Loss1:0.006522	Loss2:0.006375	Discrepancy:0.000572
Train Epoch:48 [batch_index:10/22]	Loss1:0.005084	Loss2:0.004376	Discrepancy:0.000535
Train Epoch:48 [batch_index:20/22]	Loss1:0.009958	Loss2:0.008711	Discrepancy:0.000306
Train Epoch:49 [batch_index:0/22]	Loss1:0.006510	Loss2:0.006197	Discrepancy:0.000664
Train Epoch:49 [batch_index:10/22]	Loss1:0.014479	Loss2:0.014283	Discrepancy:0.000497
Train Epoch:49 [batch_index:20/22]	Loss1:0.005504	Loss2:0.004914	Discrepancy:0.000275
Train Epoch:50 [batch_index:0/22]	Loss1:0.007090	Loss2:0.007100	Discrepancy:0.000509
Train Epoch:50 [batch_index:10/22]	Loss1:0.007101	Loss2:0.007437	Discrepancy:0.000262
Train Epoch:50 [batch_index:20/22]	Loss1:0.009605	Loss2:0.010280	Discrepancy:0.000298
Train Epoch:51 [batch_index:0/22]	Loss1:0.008961	Loss2:0.008007	Discrepancy:0.000375
Train Epoch:51 [batch_index:10/22]	Loss1:0.006354	Loss2:0.005943	Discrepancy:0.000174
Train Epoch:51 [batch_index:20/22]	Loss1:0.005681	Loss2:0.005211	Discrepancy:0.000420
Train Epoch:52 [batch_index:0/22]	Loss1:0.004094	Loss2:0.003953	Discrepancy:0.000392
Train Epoch:52 [batch_index:10/22]	Loss1:0.005484	Loss2:0.005429	Discrepancy:0.000258
Train Epoch:52 [batch_index:20/22]	Loss1:0.004915	Loss2:0.004699	Discrepancy:0.000562
Train Epoch:53 [batch_index:0/22]	Loss1:0.010514	Loss2:0.010601	Discrepancy:0.000296
Train Epoch:53 [batch_index:10/22]	Loss1:0.003687	Loss2:0.003476	Discrepancy:0.000447
Train Epoch:53 [batch_index:20/22]	Loss1:0.009833	Loss2:0.010129	Discrepancy:0.000585
Train Epoch:54 [batch_index:0/22]	Loss1:0.004132	Loss2:0.003666	Discrepancy:0.000357
Train Epoch:54 [batch_index:10/22]	Loss1:0.005997	Loss2:0.006221	Discrepancy:0.000251
Train Epoch:54 [batch_index:20/22]	Loss1:0.005177	Loss2:0.005243	Discrepancy:0.000168
Train Epoch:55 [batch_index:0/22]	Loss1:0.005757	Loss2:0.005353	Discrepancy:0.000359
Train Epoch:55 [batch_index:10/22]	Loss1:0.004523	Loss2:0.005270	Discrepancy:0.000199
Train Epoch:55 [batch_index:20/22]	Loss1:0.005447	Loss2:0.005210	Discrepancy:0.000386
Train Epoch:56 [batch_index:0/22]	Loss1:0.005338	Loss2:0.005501	Discrepancy:0.000570
Train Epoch:56 [batch_index:10/22]	Loss1:0.006565	Loss2:0.006368	Discrepancy:0.000471
Train Epoch:56 [batch_index:20/22]	Loss1:0.004829	Loss2:0.005068	Discrepancy:0.000265
Train Epoch:57 [batch_index:0/22]	Loss1:0.008212	Loss2:0.007616	Discrepancy:0.000304
Train Epoch:57 [batch_index:10/22]	Loss1:0.004626	Loss2:0.004301	Discrepancy:0.000182
Train Epoch:57 [batch_index:20/22]	Loss1:0.003484	Loss2:0.003556	Discrepancy:0.000584
Train Epoch:58 [batch_index:0/22]	Loss1:0.004655	Loss2:0.004588	Discrepancy:0.000344
Train Epoch:58 [batch_index:10/22]	Loss1:0.006076	Loss2:0.005999	Discrepancy:0.000467
Train Epoch:58 [batch_index:20/22]	Loss1:0.009537	Loss2:0.009556	Discrepancy:0.000403
Train Epoch:59 [batch_index:0/22]	Loss1:0.007171	Loss2:0.006889	Discrepancy:0.000353
Train Epoch:59 [batch_index:10/22]	Loss1:0.009689	Loss2:0.009066	Discrepancy:0.000364
Train Epoch:59 [batch_index:20/22]	Loss1:0.004551	Loss2:0.004204	Discrepancy:0.000462
Train Epoch:60 [batch_index:0/22]	Loss1:0.004263	Loss2:0.004595	Discrepancy:0.000480
Train Epoch:60 [batch_index:10/22]	Loss1:0.006602	Loss2:0.006285	Discrepancy:0.000343
Train Epoch:60 [batch_index:20/22]	Loss1:0.005075	Loss2:0.004856	Discrepancy:0.000395
Train Epoch:61 [batch_index:0/22]	Loss1:0.005299	Loss2:0.005357	Discrepancy:0.000287
Train Epoch:61 [batch_index:10/22]	Loss1:0.005218	Loss2:0.004818	Discrepancy:0.000347
Train Epoch:61 [batch_index:20/22]	Loss1:0.005221	Loss2:0.005470	Discrepancy:0.000337
Train Epoch:62 [batch_index:0/22]	Loss1:0.007867	Loss2:0.008106	Discrepancy:0.000222
Train Epoch:62 [batch_index:10/22]	Loss1:0.004165	Loss2:0.003952	Discrepancy:0.000296
Train Epoch:62 [batch_index:20/22]	Loss1:0.004453	Loss2:0.004377	Discrepancy:0.000334
Train Epoch:63 [batch_index:0/22]	Loss1:0.005858	Loss2:0.005321	Discrepancy:0.000304
Train Epoch:63 [batch_index:10/22]	Loss1:0.009416	Loss2:0.007878	Discrepancy:0.000274
Train Epoch:63 [batch_index:20/22]	Loss1:0.006922	Loss2:0.007196	Discrepancy:0.000288
Train Epoch:64 [batch_index:0/22]	Loss1:0.004432	Loss2:0.004651	Discrepancy:0.000288
Train Epoch:64 [batch_index:10/22]	Loss1:0.006193	Loss2:0.006724	Discrepancy:0.000639
Train Epoch:64 [batch_index:20/22]	Loss1:0.007017	Loss2:0.006895	Discrepancy:0.000313
Train Epoch:65 [batch_index:0/22]	Loss1:0.004341	Loss2:0.004182	Discrepancy:0.000501
Train Epoch:65 [batch_index:10/22]	Loss1:0.007281	Loss2:0.007032	Discrepancy:0.000318
Train Epoch:65 [batch_index:20/22]	Loss1:0.004870	Loss2:0.004642	Discrepancy:0.000278
Train Epoch:66 [batch_index:0/22]	Loss1:0.004948	Loss2:0.004443	Discrepancy:0.000361
Train Epoch:66 [batch_index:10/22]	Loss1:0.004373	Loss2:0.003790	Discrepancy:0.000345
Train Epoch:66 [batch_index:20/22]	Loss1:0.006700	Loss2:0.006356	Discrepancy:0.000254
Train Epoch:67 [batch_index:0/22]	Loss1:0.005702	Loss2:0.005216	Discrepancy:0.000432
Train Epoch:67 [batch_index:10/22]	Loss1:0.007160	Loss2:0.006796	Discrepancy:0.000336
Train Epoch:67 [batch_index:20/22]	Loss1:0.012612	Loss2:0.011279	Discrepancy:0.000265
Train Epoch:68 [batch_index:0/22]	Loss1:0.005298	Loss2:0.005595	Discrepancy:0.000310
Train Epoch:68 [batch_index:10/22]	Loss1:0.006456	Loss2:0.007446	Discrepancy:0.000440
Train Epoch:68 [batch_index:20/22]	Loss1:0.005339	Loss2:0.005195	Discrepancy:0.000298
Train Epoch:69 [batch_index:0/22]	Loss1:0.004928	Loss2:0.004469	Discrepancy:0.000323
Train Epoch:69 [batch_index:10/22]	Loss1:0.005265	Loss2:0.004790	Discrepancy:0.000188
Train Epoch:69 [batch_index:20/22]	Loss1:0.004497	Loss2:0.004123	Discrepancy:0.000471
Train Epoch:70 [batch_index:0/22]	Loss1:0.005099	Loss2:0.005001	Discrepancy:0.000312
Train Epoch:70 [batch_index:10/22]	Loss1:0.005234	Loss2:0.005457	Discrepancy:0.000475
Train Epoch:70 [batch_index:20/22]	Loss1:0.014717	Loss2:0.013536	Discrepancy:0.000217
Train Epoch:71 [batch_index:0/22]	Loss1:0.007009	Loss2:0.006761	Discrepancy:0.000343
Train Epoch:71 [batch_index:10/22]	Loss1:0.006295	Loss2:0.006713	Discrepancy:0.000398
Train Epoch:71 [batch_index:20/22]	Loss1:0.007111	Loss2:0.006387	Discrepancy:0.000480
Train Epoch:72 [batch_index:0/22]	Loss1:0.006824	Loss2:0.006540	Discrepancy:0.000285
Train Epoch:72 [batch_index:10/22]	Loss1:0.009990	Loss2:0.009571	Discrepancy:0.000263
Train Epoch:72 [batch_index:20/22]	Loss1:0.005994	Loss2:0.005487	Discrepancy:0.000268
Train Epoch:73 [batch_index:0/22]	Loss1:0.008744	Loss2:0.008318	Discrepancy:0.000368
Train Epoch:73 [batch_index:10/22]	Loss1:0.006986	Loss2:0.006682	Discrepancy:0.000321
Train Epoch:73 [batch_index:20/22]	Loss1:0.006251	Loss2:0.006623	Discrepancy:0.000522
Train Epoch:74 [batch_index:0/22]	Loss1:0.010811	Loss2:0.010763	Discrepancy:0.000502
Train Epoch:74 [batch_index:10/22]	Loss1:0.007853	Loss2:0.007782	Discrepancy:0.000429
Train Epoch:74 [batch_index:20/22]	Loss1:0.006785	Loss2:0.006544	Discrepancy:0.000418
Train Epoch:75 [batch_index:0/22]	Loss1:0.006032	Loss2:0.006057	Discrepancy:0.000242
Train Epoch:75 [batch_index:10/22]	Loss1:0.007224	Loss2:0.006891	Discrepancy:0.000298
Train Epoch:75 [batch_index:20/22]	Loss1:0.010560	Loss2:0.010573	Discrepancy:0.000424
Train Epoch:76 [batch_index:0/22]	Loss1:0.004192	Loss2:0.004275	Discrepancy:0.000322
Train Epoch:76 [batch_index:10/22]	Loss1:0.005695	Loss2:0.005321	Discrepancy:0.000475
Train Epoch:76 [batch_index:20/22]	Loss1:0.009740	Loss2:0.010342	Discrepancy:0.000606
Train Epoch:77 [batch_index:0/22]	Loss1:0.005768	Loss2:0.005369	Discrepancy:0.000466
Train Epoch:77 [batch_index:10/22]	Loss1:0.004231	Loss2:0.004502	Discrepancy:0.000548
Train Epoch:77 [batch_index:20/22]	Loss1:0.006727	Loss2:0.006647	Discrepancy:0.000293
Train Epoch:78 [batch_index:0/22]	Loss1:0.006787	Loss2:0.006049	Discrepancy:0.000299
Train Epoch:78 [batch_index:10/22]	Loss1:0.005891	Loss2:0.005489	Discrepancy:0.000384
Train Epoch:78 [batch_index:20/22]	Loss1:0.004652	Loss2:0.004359	Discrepancy:0.000452
Train Epoch:79 [batch_index:0/22]	Loss1:0.009894	Loss2:0.008302	Discrepancy:0.000232
Train Epoch:79 [batch_index:10/22]	Loss1:0.005680	Loss2:0.005374	Discrepancy:0.000390
Train Epoch:79 [batch_index:20/22]	Loss1:0.007298	Loss2:0.007241	Discrepancy:0.000372
Train Epoch:80 [batch_index:0/22]	Loss1:0.007569	Loss2:0.006731	Discrepancy:0.000238
Train Epoch:80 [batch_index:10/22]	Loss1:0.008015	Loss2:0.007477	Discrepancy:0.000335
Train Epoch:80 [batch_index:20/22]	Loss1:0.006847	Loss2:0.006965	Discrepancy:0.000300
Train Epoch:81 [batch_index:0/22]	Loss1:0.004920	Loss2:0.005169	Discrepancy:0.000339
Train Epoch:81 [batch_index:10/22]	Loss1:0.006698	Loss2:0.006916	Discrepancy:0.000331
Train Epoch:81 [batch_index:20/22]	Loss1:0.006980	Loss2:0.006341	Discrepancy:0.000255
Train Epoch:82 [batch_index:0/22]	Loss1:0.004911	Loss2:0.004725	Discrepancy:0.000489
Train Epoch:82 [batch_index:10/22]	Loss1:0.004677	Loss2:0.005152	Discrepancy:0.000337
Train Epoch:82 [batch_index:20/22]	Loss1:0.004329	Loss2:0.004191	Discrepancy:0.000360
Train Epoch:83 [batch_index:0/22]	Loss1:0.018227	Loss2:0.019086	Discrepancy:0.000772
Train Epoch:83 [batch_index:10/22]	Loss1:0.008209	Loss2:0.007624	Discrepancy:0.000168
Train Epoch:83 [batch_index:20/22]	Loss1:0.008008	Loss2:0.008162	Discrepancy:0.000251
Train Epoch:84 [batch_index:0/22]	Loss1:0.006100	Loss2:0.006271	Discrepancy:0.000251
Train Epoch:84 [batch_index:10/22]	Loss1:0.005828	Loss2:0.005769	Discrepancy:0.000345
Train Epoch:84 [batch_index:20/22]	Loss1:0.008691	Loss2:0.007439	Discrepancy:0.000250
