Namespace(all_use=True, backbone='default', batch_interval=100, batch_size=128, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\svhn_mnist\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=32, lr=0.0002, max_epoch=200, mixup_beta=0.5, no_cuda=False, num_classes=10, num_k=4, one_step=False, optimizer='adam', rampup_length=10, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='svhn', source_loader='mcd', supplementary_info='solver_fixed.py, --one_step=False', target='mnist', target_loader='mcd', use_abs_diff=False, weight_consistency=0.1, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0]	Loss1:1.654188	Loss2:1.622396	Discrepancy:0.036308
Train Epoch:2 [batch_index:100]	Loss1:0.304859	Loss2:0.301801	Discrepancy:0.007998
Train Epoch:2 [batch_index:200]	Loss1:0.205867	Loss2:0.205422	Discrepancy:0.005697
Train Epoch:2 [batch_index:300]	Loss1:0.282951	Loss2:0.286552	Discrepancy:0.004843
Train Epoch:2 [batch_index:400]	Loss1:0.269623	Loss2:0.280287	Discrepancy:0.004307
Train Epoch:2 [batch_index:500]	Loss1:0.230164	Loss2:0.227125	Discrepancy:0.006557
Train Epoch:3 [batch_index:0]	Loss1:0.274384	Loss2:0.274572	Discrepancy:0.004767
Train Epoch:3 [batch_index:100]	Loss1:0.286966	Loss2:0.288843	Discrepancy:0.003530
Train Epoch:3 [batch_index:200]	Loss1:0.198881	Loss2:0.198962	Discrepancy:0.003715
Train Epoch:3 [batch_index:300]	Loss1:0.247954	Loss2:0.239169	Discrepancy:0.002965
Train Epoch:3 [batch_index:400]	Loss1:0.253803	Loss2:0.248586	Discrepancy:0.005869
Train Epoch:3 [batch_index:500]	Loss1:0.128000	Loss2:0.121998	Discrepancy:0.005712
Train Epoch:4 [batch_index:0]	Loss1:0.374727	Loss2:0.377360	Discrepancy:0.005308
Train Epoch:4 [batch_index:100]	Loss1:0.132714	Loss2:0.137795	Discrepancy:0.005183
Train Epoch:4 [batch_index:200]	Loss1:0.229354	Loss2:0.233104	Discrepancy:0.003057
Train Epoch:4 [batch_index:300]	Loss1:0.220551	Loss2:0.219726	Discrepancy:0.004127
Train Epoch:4 [batch_index:400]	Loss1:0.226120	Loss2:0.219459	Discrepancy:0.004108
Train Epoch:4 [batch_index:500]	Loss1:0.230235	Loss2:0.229325	Discrepancy:0.002628
Train Epoch:5 [batch_index:0]	Loss1:0.229369	Loss2:0.230554	Discrepancy:0.003546
Train Epoch:5 [batch_index:100]	Loss1:0.165242	Loss2:0.163927	Discrepancy:0.003245
Train Epoch:5 [batch_index:200]	Loss1:0.183323	Loss2:0.182565	Discrepancy:0.003655
Train Epoch:5 [batch_index:300]	Loss1:0.288739	Loss2:0.295018	Discrepancy:0.003483
Train Epoch:5 [batch_index:400]	Loss1:0.228984	Loss2:0.231243	Discrepancy:0.004464
Train Epoch:5 [batch_index:500]	Loss1:0.291400	Loss2:0.292514	Discrepancy:0.005143
Train Epoch:6 [batch_index:0]	Loss1:0.265887	Loss2:0.260068	Discrepancy:0.002935
Train Epoch:6 [batch_index:100]	Loss1:0.238115	Loss2:0.238697	Discrepancy:0.002893
Train Epoch:6 [batch_index:200]	Loss1:0.200197	Loss2:0.195449	Discrepancy:0.003531
Train Epoch:6 [batch_index:300]	Loss1:0.247917	Loss2:0.248886	Discrepancy:0.003325
Train Epoch:6 [batch_index:400]	Loss1:0.223544	Loss2:0.227066	Discrepancy:0.003419
Train Epoch:6 [batch_index:500]	Loss1:0.203564	Loss2:0.205535	Discrepancy:0.002610
Train Epoch:7 [batch_index:0]	Loss1:0.318243	Loss2:0.320532	Discrepancy:0.003142
Train Epoch:7 [batch_index:100]	Loss1:0.170733	Loss2:0.172279	Discrepancy:0.002491
Train Epoch:7 [batch_index:200]	Loss1:0.178085	Loss2:0.182357	Discrepancy:0.004288
Train Epoch:7 [batch_index:300]	Loss1:0.116070	Loss2:0.117247	Discrepancy:0.003351
Train Epoch:7 [batch_index:400]	Loss1:0.144340	Loss2:0.147242	Discrepancy:0.002646
Train Epoch:7 [batch_index:500]	Loss1:0.176735	Loss2:0.173064	Discrepancy:0.003656
Train Epoch:8 [batch_index:0]	Loss1:0.175290	Loss2:0.169177	Discrepancy:0.003607
Train Epoch:8 [batch_index:100]	Loss1:0.216856	Loss2:0.223692	Discrepancy:0.001244
Train Epoch:8 [batch_index:200]	Loss1:0.086932	Loss2:0.087269	Discrepancy:0.001839
Train Epoch:8 [batch_index:300]	Loss1:0.172123	Loss2:0.173485	Discrepancy:0.002811
Train Epoch:8 [batch_index:400]	Loss1:0.170135	Loss2:0.171938	Discrepancy:0.003278
Train Epoch:8 [batch_index:500]	Loss1:0.142006	Loss2:0.140611	Discrepancy:0.002866
Train Epoch:9 [batch_index:0]	Loss1:0.134340	Loss2:0.131835	Discrepancy:0.002492
Train Epoch:9 [batch_index:100]	Loss1:0.172000	Loss2:0.178225	Discrepancy:0.003160
Train Epoch:9 [batch_index:200]	Loss1:0.144778	Loss2:0.141505	Discrepancy:0.002456
Train Epoch:9 [batch_index:300]	Loss1:0.166163	Loss2:0.166940	Discrepancy:0.002997
Train Epoch:9 [batch_index:400]	Loss1:0.135513	Loss2:0.137855	Discrepancy:0.003415
Train Epoch:9 [batch_index:500]	Loss1:0.312197	Loss2:0.308239	Discrepancy:0.003209
Train Epoch:10 [batch_index:0]	Loss1:0.124614	Loss2:0.127336	Discrepancy:0.003327
Train Epoch:10 [batch_index:100]	Loss1:0.075697	Loss2:0.072968	Discrepancy:0.001750
Train Epoch:10 [batch_index:200]	Loss1:0.187325	Loss2:0.192893	Discrepancy:0.002549
Train Epoch:10 [batch_index:300]	Loss1:0.191243	Loss2:0.188361	Discrepancy:0.002529
Train Epoch:10 [batch_index:400]	Loss1:0.204691	Loss2:0.204906	Discrepancy:0.002302
Train Epoch:10 [batch_index:500]	Loss1:0.166097	Loss2:0.164449	Discrepancy:0.002633
Train Epoch:11 [batch_index:0]	Loss1:0.167523	Loss2:0.174608	Discrepancy:0.003716
Train Epoch:11 [batch_index:100]	Loss1:0.133566	Loss2:0.131036	Discrepancy:0.002392
Train Epoch:11 [batch_index:200]	Loss1:0.167785	Loss2:0.171732	Discrepancy:0.001775
Train Epoch:11 [batch_index:300]	Loss1:0.116702	Loss2:0.120853	Discrepancy:0.002693
Train Epoch:11 [batch_index:400]	Loss1:0.122065	Loss2:0.118724	Discrepancy:0.001985
Train Epoch:11 [batch_index:500]	Loss1:0.215804	Loss2:0.217003	Discrepancy:0.001952
Train Epoch:12 [batch_index:0]	Loss1:0.065568	Loss2:0.063330	Discrepancy:0.002549
Train Epoch:12 [batch_index:100]	Loss1:0.077698	Loss2:0.075826	Discrepancy:0.001703
Train Epoch:12 [batch_index:200]	Loss1:0.101689	Loss2:0.103578	Discrepancy:0.002976
Train Epoch:12 [batch_index:300]	Loss1:0.118157	Loss2:0.116092	Discrepancy:0.001544
Train Epoch:12 [batch_index:400]	Loss1:0.145942	Loss2:0.139577	Discrepancy:0.002750
Train Epoch:12 [batch_index:500]	Loss1:0.187181	Loss2:0.185728	Discrepancy:0.002896
Train Epoch:13 [batch_index:0]	Loss1:0.064228	Loss2:0.062457	Discrepancy:0.002190
Train Epoch:13 [batch_index:100]	Loss1:0.101372	Loss2:0.101889	Discrepancy:0.002606
Train Epoch:13 [batch_index:200]	Loss1:0.064791	Loss2:0.063674	Discrepancy:0.002028
Train Epoch:13 [batch_index:300]	Loss1:0.148814	Loss2:0.144487	Discrepancy:0.002448
Train Epoch:13 [batch_index:400]	Loss1:0.080152	Loss2:0.076392	Discrepancy:0.002645
Train Epoch:13 [batch_index:500]	Loss1:0.082858	Loss2:0.081184	Discrepancy:0.001493
Train Epoch:14 [batch_index:0]	Loss1:0.123286	Loss2:0.122940	Discrepancy:0.002639
Train Epoch:14 [batch_index:100]	Loss1:0.102889	Loss2:0.107939	Discrepancy:0.001237
Train Epoch:14 [batch_index:200]	Loss1:0.236126	Loss2:0.236781	Discrepancy:0.002572
Train Epoch:14 [batch_index:300]	Loss1:0.216396	Loss2:0.214102	Discrepancy:0.002555
Train Epoch:14 [batch_index:400]	Loss1:0.270070	Loss2:0.262910	Discrepancy:0.002082
Train Epoch:14 [batch_index:500]	Loss1:0.209343	Loss2:0.217066	Discrepancy:0.003177
Train Epoch:15 [batch_index:0]	Loss1:0.089057	Loss2:0.085613	Discrepancy:0.002480
Train Epoch:15 [batch_index:100]	Loss1:0.061000	Loss2:0.057141	Discrepancy:0.001295
Train Epoch:15 [batch_index:200]	Loss1:0.112427	Loss2:0.106820	Discrepancy:0.001836
Train Epoch:15 [batch_index:300]	Loss1:0.116656	Loss2:0.116159	Discrepancy:0.001671
Train Epoch:15 [batch_index:400]	Loss1:0.156900	Loss2:0.156472	Discrepancy:0.001723
Train Epoch:15 [batch_index:500]	Loss1:0.106049	Loss2:0.100560	Discrepancy:0.001578
Train Epoch:16 [batch_index:0]	Loss1:0.123315	Loss2:0.127849	Discrepancy:0.002801
Train Epoch:16 [batch_index:100]	Loss1:0.053654	Loss2:0.049607	Discrepancy:0.001687
Train Epoch:16 [batch_index:200]	Loss1:0.095266	Loss2:0.093504	Discrepancy:0.002078
Train Epoch:16 [batch_index:300]	Loss1:0.077235	Loss2:0.078430	Discrepancy:0.002264
Train Epoch:16 [batch_index:400]	Loss1:0.095563	Loss2:0.092316	Discrepancy:0.002098
Train Epoch:16 [batch_index:500]	Loss1:0.120181	Loss2:0.119101	Discrepancy:0.002025
Train Epoch:17 [batch_index:0]	Loss1:0.070407	Loss2:0.068496	Discrepancy:0.002409
Train Epoch:17 [batch_index:100]	Loss1:0.057764	Loss2:0.058478	Discrepancy:0.000751
Train Epoch:17 [batch_index:200]	Loss1:0.178740	Loss2:0.182361	Discrepancy:0.002317
Train Epoch:17 [batch_index:300]	Loss1:0.128548	Loss2:0.133322	Discrepancy:0.003242
Train Epoch:17 [batch_index:400]	Loss1:0.111307	Loss2:0.109348	Discrepancy:0.001260
Train Epoch:17 [batch_index:500]	Loss1:0.152586	Loss2:0.160395	Discrepancy:0.001645
Train Epoch:18 [batch_index:0]	Loss1:0.118489	Loss2:0.120429	Discrepancy:0.002061
Train Epoch:18 [batch_index:100]	Loss1:0.103079	Loss2:0.102589	Discrepancy:0.002261
Train Epoch:18 [batch_index:200]	Loss1:0.083192	Loss2:0.079385	Discrepancy:0.001577
Train Epoch:18 [batch_index:300]	Loss1:0.172301	Loss2:0.171792	Discrepancy:0.001923
Train Epoch:18 [batch_index:400]	Loss1:0.088974	Loss2:0.092358	Discrepancy:0.001623
Train Epoch:18 [batch_index:500]	Loss1:0.193748	Loss2:0.191876	Discrepancy:0.001353
Train Epoch:19 [batch_index:0]	Loss1:0.102732	Loss2:0.100734	Discrepancy:0.001196
Train Epoch:19 [batch_index:100]	Loss1:0.098474	Loss2:0.096449	Discrepancy:0.002193
Train Epoch:19 [batch_index:200]	Loss1:0.116548	Loss2:0.111610	Discrepancy:0.002208
Train Epoch:19 [batch_index:300]	Loss1:0.058782	Loss2:0.058859	Discrepancy:0.001143
Train Epoch:19 [batch_index:400]	Loss1:0.172189	Loss2:0.170333	Discrepancy:0.002887
Train Epoch:19 [batch_index:500]	Loss1:0.149843	Loss2:0.149366	Discrepancy:0.001002
Train Epoch:20 [batch_index:0]	Loss1:0.089492	Loss2:0.085248	Discrepancy:0.002184
Train Epoch:20 [batch_index:100]	Loss1:0.054906	Loss2:0.054286	Discrepancy:0.002565
Train Epoch:20 [batch_index:200]	Loss1:0.140257	Loss2:0.131712	Discrepancy:0.001678
Train Epoch:20 [batch_index:300]	Loss1:0.128652	Loss2:0.124850	Discrepancy:0.002404
Train Epoch:20 [batch_index:400]	Loss1:0.146811	Loss2:0.149648	Discrepancy:0.001858
Train Epoch:20 [batch_index:500]	Loss1:0.178594	Loss2:0.179829	Discrepancy:0.001390
Train Epoch:21 [batch_index:0]	Loss1:0.055546	Loss2:0.059810	Discrepancy:0.001778
Train Epoch:21 [batch_index:100]	Loss1:0.076339	Loss2:0.074205	Discrepancy:0.001320
Train Epoch:21 [batch_index:200]	Loss1:0.125089	Loss2:0.126890	Discrepancy:0.002382
Train Epoch:21 [batch_index:300]	Loss1:0.125918	Loss2:0.125678	Discrepancy:0.001944
Train Epoch:21 [batch_index:400]	Loss1:0.081208	Loss2:0.081618	Discrepancy:0.001190
Train Epoch:21 [batch_index:500]	Loss1:0.141192	Loss2:0.139851	Discrepancy:0.001823
Train Epoch:22 [batch_index:0]	Loss1:0.107176	Loss2:0.104557	Discrepancy:0.002254
Train Epoch:22 [batch_index:100]	Loss1:0.099405	Loss2:0.092741	Discrepancy:0.001420
Train Epoch:22 [batch_index:200]	Loss1:0.058315	Loss2:0.056050	Discrepancy:0.002271
Train Epoch:22 [batch_index:300]	Loss1:0.190825	Loss2:0.194928	Discrepancy:0.001836
Train Epoch:22 [batch_index:400]	Loss1:0.068685	Loss2:0.069952	Discrepancy:0.001138
Train Epoch:22 [batch_index:500]	Loss1:0.127118	Loss2:0.128632	Discrepancy:0.000721
Train Epoch:23 [batch_index:0]	Loss1:0.080806	Loss2:0.077709	Discrepancy:0.002694
Train Epoch:23 [batch_index:100]	Loss1:0.091346	Loss2:0.091724	Discrepancy:0.001562
Train Epoch:23 [batch_index:200]	Loss1:0.073117	Loss2:0.073341	Discrepancy:0.001087
Train Epoch:23 [batch_index:300]	Loss1:0.176485	Loss2:0.180174	Discrepancy:0.002121
Train Epoch:23 [batch_index:400]	Loss1:0.122439	Loss2:0.122833	Discrepancy:0.002305
Train Epoch:23 [batch_index:500]	Loss1:0.076510	Loss2:0.076027	Discrepancy:0.001273
Train Epoch:24 [batch_index:0]	Loss1:0.127350	Loss2:0.131915	Discrepancy:0.002336
Train Epoch:24 [batch_index:100]	Loss1:0.047599	Loss2:0.046825	Discrepancy:0.001261
Train Epoch:24 [batch_index:200]	Loss1:0.069706	Loss2:0.071272	Discrepancy:0.001489
Train Epoch:24 [batch_index:300]	Loss1:0.058625	Loss2:0.061081	Discrepancy:0.000994
Train Epoch:24 [batch_index:400]	Loss1:0.115347	Loss2:0.115710	Discrepancy:0.001360
Train Epoch:24 [batch_index:500]	Loss1:0.182269	Loss2:0.176643	Discrepancy:0.001588
Train Epoch:25 [batch_index:0]	Loss1:0.082134	Loss2:0.078166	Discrepancy:0.001929
Train Epoch:25 [batch_index:100]	Loss1:0.059185	Loss2:0.059644	Discrepancy:0.001267
Train Epoch:25 [batch_index:200]	Loss1:0.069786	Loss2:0.074506	Discrepancy:0.001079
Train Epoch:25 [batch_index:300]	Loss1:0.131739	Loss2:0.131281	Discrepancy:0.001265
Train Epoch:25 [batch_index:400]	Loss1:0.058232	Loss2:0.057793	Discrepancy:0.001228
Train Epoch:25 [batch_index:500]	Loss1:0.196132	Loss2:0.195729	Discrepancy:0.001466
Train Epoch:26 [batch_index:0]	Loss1:0.096825	Loss2:0.092779	Discrepancy:0.001338
Train Epoch:26 [batch_index:100]	Loss1:0.069580	Loss2:0.069571	Discrepancy:0.001228
Train Epoch:26 [batch_index:200]	Loss1:0.066125	Loss2:0.062937	Discrepancy:0.001079
Train Epoch:26 [batch_index:300]	Loss1:0.058148	Loss2:0.060463	Discrepancy:0.001810
Train Epoch:26 [batch_index:400]	Loss1:0.053455	Loss2:0.050667	Discrepancy:0.001783
Train Epoch:26 [batch_index:500]	Loss1:0.105661	Loss2:0.105567	Discrepancy:0.001740
Train Epoch:27 [batch_index:0]	Loss1:0.057777	Loss2:0.055582	Discrepancy:0.001358
Train Epoch:27 [batch_index:100]	Loss1:0.039230	Loss2:0.038541	Discrepancy:0.002656
Train Epoch:27 [batch_index:200]	Loss1:0.040278	Loss2:0.037414	Discrepancy:0.000939
Train Epoch:27 [batch_index:300]	Loss1:0.156509	Loss2:0.163638	Discrepancy:0.001136
Train Epoch:27 [batch_index:400]	Loss1:0.058617	Loss2:0.058910	Discrepancy:0.002000
Train Epoch:27 [batch_index:500]	Loss1:0.066548	Loss2:0.068347	Discrepancy:0.001472
Train Epoch:28 [batch_index:0]	Loss1:0.095273	Loss2:0.095955	Discrepancy:0.001394
Train Epoch:28 [batch_index:100]	Loss1:0.049470	Loss2:0.050535	Discrepancy:0.001907
Train Epoch:28 [batch_index:200]	Loss1:0.105791	Loss2:0.105892	Discrepancy:0.002334
Train Epoch:28 [batch_index:300]	Loss1:0.092511	Loss2:0.093817	Discrepancy:0.001269
Train Epoch:28 [batch_index:400]	Loss1:0.103599	Loss2:0.102466	Discrepancy:0.003134
Train Epoch:28 [batch_index:500]	Loss1:0.046914	Loss2:0.048467	Discrepancy:0.001612
Train Epoch:29 [batch_index:0]	Loss1:0.029633	Loss2:0.029642	Discrepancy:0.001536
Train Epoch:29 [batch_index:100]	Loss1:0.074793	Loss2:0.075211	Discrepancy:0.001787
Train Epoch:29 [batch_index:200]	Loss1:0.085128	Loss2:0.086744	Discrepancy:0.001359
Train Epoch:29 [batch_index:300]	Loss1:0.116158	Loss2:0.119269	Discrepancy:0.001825
Train Epoch:29 [batch_index:400]	Loss1:0.048028	Loss2:0.047852	Discrepancy:0.001150
Train Epoch:29 [batch_index:500]	Loss1:0.164210	Loss2:0.155911	Discrepancy:0.001172
Train Epoch:30 [batch_index:0]	Loss1:0.060575	Loss2:0.062201	Discrepancy:0.002399
Train Epoch:30 [batch_index:100]	Loss1:0.092133	Loss2:0.086283	Discrepancy:0.002041
Train Epoch:30 [batch_index:200]	Loss1:0.076286	Loss2:0.072290	Discrepancy:0.001492
Train Epoch:30 [batch_index:300]	Loss1:0.126178	Loss2:0.126677	Discrepancy:0.001469
Train Epoch:30 [batch_index:400]	Loss1:0.084840	Loss2:0.085056	Discrepancy:0.001665
Train Epoch:30 [batch_index:500]	Loss1:0.099814	Loss2:0.100747	Discrepancy:0.001462
Train Epoch:31 [batch_index:0]	Loss1:0.079265	Loss2:0.076410	Discrepancy:0.001927
Train Epoch:31 [batch_index:100]	Loss1:0.053941	Loss2:0.049380	Discrepancy:0.002112
Train Epoch:31 [batch_index:200]	Loss1:0.104342	Loss2:0.103169	Discrepancy:0.001394
Train Epoch:31 [batch_index:300]	Loss1:0.069358	Loss2:0.065329	Discrepancy:0.001547
Train Epoch:31 [batch_index:400]	Loss1:0.093590	Loss2:0.093015	Discrepancy:0.002140
Train Epoch:31 [batch_index:500]	Loss1:0.076621	Loss2:0.074974	Discrepancy:0.001653
Train Epoch:32 [batch_index:0]	Loss1:0.035685	Loss2:0.033582	Discrepancy:0.001113
Train Epoch:32 [batch_index:100]	Loss1:0.077947	Loss2:0.073271	Discrepancy:0.001314
Train Epoch:32 [batch_index:200]	Loss1:0.041315	Loss2:0.041456	Discrepancy:0.001378
Train Epoch:32 [batch_index:300]	Loss1:0.089044	Loss2:0.084999	Discrepancy:0.001453
Train Epoch:32 [batch_index:400]	Loss1:0.152726	Loss2:0.151938	Discrepancy:0.001281
Train Epoch:32 [batch_index:500]	Loss1:0.140450	Loss2:0.141258	Discrepancy:0.001178
Train Epoch:33 [batch_index:0]	Loss1:0.146879	Loss2:0.147655	Discrepancy:0.001501
Train Epoch:33 [batch_index:100]	Loss1:0.084097	Loss2:0.085102	Discrepancy:0.002172
Train Epoch:33 [batch_index:200]	Loss1:0.050352	Loss2:0.049345	Discrepancy:0.000950
Train Epoch:33 [batch_index:300]	Loss1:0.067457	Loss2:0.067682	Discrepancy:0.001816
Train Epoch:33 [batch_index:400]	Loss1:0.095834	Loss2:0.094325	Discrepancy:0.001357
Train Epoch:33 [batch_index:500]	Loss1:0.040033	Loss2:0.039688	Discrepancy:0.001451
Train Epoch:34 [batch_index:0]	Loss1:0.057793	Loss2:0.054434	Discrepancy:0.001716
Train Epoch:34 [batch_index:100]	Loss1:0.073629	Loss2:0.072932	Discrepancy:0.002123
Train Epoch:34 [batch_index:200]	Loss1:0.091314	Loss2:0.090475	Discrepancy:0.001074
Train Epoch:34 [batch_index:300]	Loss1:0.188444	Loss2:0.190017	Discrepancy:0.001610
Train Epoch:34 [batch_index:400]	Loss1:0.128064	Loss2:0.132224	Discrepancy:0.001558
Train Epoch:34 [batch_index:500]	Loss1:0.118785	Loss2:0.122058	Discrepancy:0.001539
Train Epoch:35 [batch_index:0]	Loss1:0.072630	Loss2:0.072286	Discrepancy:0.001880
Train Epoch:35 [batch_index:100]	Loss1:0.123086	Loss2:0.129634	Discrepancy:0.001930
Train Epoch:35 [batch_index:200]	Loss1:0.074582	Loss2:0.075622	Discrepancy:0.001008
Train Epoch:35 [batch_index:300]	Loss1:0.037596	Loss2:0.040744	Discrepancy:0.001073
Train Epoch:35 [batch_index:400]	Loss1:0.075828	Loss2:0.072362	Discrepancy:0.001878
Train Epoch:35 [batch_index:500]	Loss1:0.091109	Loss2:0.090568	Discrepancy:0.001654
Train Epoch:36 [batch_index:0]	Loss1:0.032998	Loss2:0.030380	Discrepancy:0.001686
Train Epoch:36 [batch_index:100]	Loss1:0.117111	Loss2:0.114416	Discrepancy:0.001636
Train Epoch:36 [batch_index:200]	Loss1:0.057165	Loss2:0.055077	Discrepancy:0.001886
Train Epoch:36 [batch_index:300]	Loss1:0.071041	Loss2:0.076298	Discrepancy:0.000997
Train Epoch:36 [batch_index:400]	Loss1:0.039885	Loss2:0.041854	Discrepancy:0.001083
Train Epoch:36 [batch_index:500]	Loss1:0.126492	Loss2:0.132883	Discrepancy:0.001450
Train Epoch:37 [batch_index:0]	Loss1:0.067226	Loss2:0.070175	Discrepancy:0.001427
Train Epoch:37 [batch_index:100]	Loss1:0.121239	Loss2:0.121998	Discrepancy:0.001955
Train Epoch:37 [batch_index:200]	Loss1:0.062645	Loss2:0.061700	Discrepancy:0.000904
Train Epoch:37 [batch_index:300]	Loss1:0.089180	Loss2:0.088942	Discrepancy:0.001516
Train Epoch:37 [batch_index:400]	Loss1:0.075394	Loss2:0.074759	Discrepancy:0.002066
Train Epoch:37 [batch_index:500]	Loss1:0.084495	Loss2:0.086167	Discrepancy:0.001359
Train Epoch:38 [batch_index:0]	Loss1:0.013992	Loss2:0.014662	Discrepancy:0.001724
Train Epoch:38 [batch_index:100]	Loss1:0.045055	Loss2:0.045349	Discrepancy:0.001034
Train Epoch:38 [batch_index:200]	Loss1:0.048673	Loss2:0.049403	Discrepancy:0.001596
Train Epoch:38 [batch_index:300]	Loss1:0.118182	Loss2:0.114535	Discrepancy:0.001374
Train Epoch:38 [batch_index:400]	Loss1:0.120467	Loss2:0.126304	Discrepancy:0.002203
Train Epoch:38 [batch_index:500]	Loss1:0.071432	Loss2:0.072246	Discrepancy:0.001225
Train Epoch:39 [batch_index:0]	Loss1:0.052590	Loss2:0.054802	Discrepancy:0.001603
Train Epoch:39 [batch_index:100]	Loss1:0.058675	Loss2:0.062452	Discrepancy:0.001141
Train Epoch:39 [batch_index:200]	Loss1:0.071988	Loss2:0.075167	Discrepancy:0.001436
Train Epoch:39 [batch_index:300]	Loss1:0.089008	Loss2:0.096751	Discrepancy:0.000802
Train Epoch:39 [batch_index:400]	Loss1:0.091857	Loss2:0.093666	Discrepancy:0.000890
Train Epoch:39 [batch_index:500]	Loss1:0.050971	Loss2:0.050878	Discrepancy:0.001102
Train Epoch:40 [batch_index:0]	Loss1:0.127367	Loss2:0.123405	Discrepancy:0.001994
Train Epoch:40 [batch_index:100]	Loss1:0.129121	Loss2:0.127452	Discrepancy:0.001630
Train Epoch:40 [batch_index:200]	Loss1:0.067805	Loss2:0.070488	Discrepancy:0.001885
Train Epoch:40 [batch_index:300]	Loss1:0.048428	Loss2:0.048478	Discrepancy:0.001573
Train Epoch:40 [batch_index:400]	Loss1:0.111335	Loss2:0.111369	Discrepancy:0.001533
Train Epoch:40 [batch_index:500]	Loss1:0.132666	Loss2:0.128875	Discrepancy:0.001401
Train Epoch:41 [batch_index:0]	Loss1:0.050447	Loss2:0.052679	Discrepancy:0.001728
Train Epoch:41 [batch_index:100]	Loss1:0.031168	Loss2:0.032838	Discrepancy:0.001019
Train Epoch:41 [batch_index:200]	Loss1:0.067987	Loss2:0.065588	Discrepancy:0.001899
Train Epoch:41 [batch_index:300]	Loss1:0.053247	Loss2:0.049149	Discrepancy:0.001311
Train Epoch:41 [batch_index:400]	Loss1:0.080690	Loss2:0.082365	Discrepancy:0.002241
Train Epoch:41 [batch_index:500]	Loss1:0.104309	Loss2:0.109133	Discrepancy:0.001174
Train Epoch:42 [batch_index:0]	Loss1:0.088609	Loss2:0.087608	Discrepancy:0.001620
Train Epoch:42 [batch_index:100]	Loss1:0.071337	Loss2:0.064747	Discrepancy:0.001378
Train Epoch:42 [batch_index:200]	Loss1:0.047395	Loss2:0.048734	Discrepancy:0.001894
Train Epoch:42 [batch_index:300]	Loss1:0.076839	Loss2:0.080036	Discrepancy:0.001360
Train Epoch:42 [batch_index:400]	Loss1:0.163337	Loss2:0.158305	Discrepancy:0.001597
Train Epoch:42 [batch_index:500]	Loss1:0.081864	Loss2:0.078967	Discrepancy:0.001822
Train Epoch:43 [batch_index:0]	Loss1:0.058073	Loss2:0.058379	Discrepancy:0.001124
Train Epoch:43 [batch_index:100]	Loss1:0.038404	Loss2:0.042478	Discrepancy:0.001265
Train Epoch:43 [batch_index:200]	Loss1:0.054845	Loss2:0.051962	Discrepancy:0.001398
Train Epoch:43 [batch_index:300]	Loss1:0.046702	Loss2:0.048101	Discrepancy:0.001106
Train Epoch:43 [batch_index:400]	Loss1:0.089806	Loss2:0.091067	Discrepancy:0.000871
Train Epoch:43 [batch_index:500]	Loss1:0.060169	Loss2:0.061382	Discrepancy:0.001192
Train Epoch:44 [batch_index:0]	Loss1:0.066780	Loss2:0.064738	Discrepancy:0.001406
